Temp (c), Acc
(-101)	(0.03, 0.15, 9.46)	(-15.5625, -92.1875, 22.5625)	(-0.002181661564992912, 0.0, -0.004363323129985824)	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	(2,	0,	0,	0)	(1700330962.9644892)	(
(27)	(0.04, 0.2, 9.41)	(-15.5625, -92.1875, 22.5625)	(0.0, 0.001090830782496456, -0.001090830782496456)	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	(0,	0,	0,	0)	(1700330962.9978623)	(
(-101)	(0.06, 0.17, 9.43)	(-15.5625, -92.1875, 22.5625)	(0.0, -0.001090830782496456, -0.001090830782496456)	(0.0, 0.0, 0.0)	(1.0, 0.0, 0.0, 0.0)	(0.05, 0.17, -0.34)	(0.0, 0.0, 9.8)	(0,	0,	0,	0)	(1700330963.0296721)	(
(-115)	(0.02, 0.19, 9.46)	(-14.75, -91.75, 22.5625)	(-0.001090830782496456, 0.0, 0.0)	(0.0, 0.0, 0.0)	(0.99993896484375, 0.00982666015625, -0.00213623046875, 0.0)	(0.0, 0.0, -0.34)	(0.04, 0.19, 9.8)	(0,	0,	0,	0)	(1700330963.0582833)	(
(27)	(0.05, 0.19, 9.46)	(-14.75, -91.75, 22.5625)	(-0.001090830782496456, -0.003272492347489368, 0.0)	(360.0, 0.1875, -1.125)	(0.99993896484375, 0.00982666015625, -0.00213623046875, 0.0)	(0.0, 0.0, -0.34)	(0.04, 0.19, 9.8)	(2,	0,	0,	0)	(1700330963.087609)	(
(27)	(0.04, 0.19, 9.450000000000001)	(-14.5, -92.1875, 23.75)	(-0.001090830782496456, -0.003272492347489368, 0.0)	(360.0, 0.1875, -1.125)	(0.99993896484375, 0.00982666015625, -0.00213623046875, 0.0)	(0.01, 0.0, -0.35000000000000003)	(0.04, 0.19, 9.8)	(2,	0,	0,	0)	(1700330963.1176484)	(
(27)	(0.06, 0.18, 9.46)	(-14.5, -92.1875, 23.75)	(-0.001090830782496456, -0.001090830782496456, -0.002181661564992912)	(360.0, 0.1875, -1.125)	(0.99993896484375, 0.00982666015625, -0.00213623046875, 0.0)	(0.01, 0.0, -0.32)	(0.04, 0.19, 9.8)	(2,	0,	0,	0)	(1700330963.146824)	(
(27)	(0.05, 0.18, 9.450000000000001)	(-15.1875, -91.375, 22.1875)	(-0.002181661564992912, -0.001090830782496456, -0.003272492347489368)	(360.0, 0.1875, -1.125)	(0.99993896484375, 0.00982666015625, -0.00213623046875, 0.0)	(0.0, -0.02, -0.36)	(0.04, 0.19, 9.8)	(0,	0,	0,	0)	(1700330963.1781547)	(
(27)	(0.06, 0.17, 9.46)	(-15.875, -91.375, 24.0625)	(-0.001090830782496456, -0.001090830782496456, 0.0)	(360.0, 0.1875, -1.125)	(0.99993896484375, 0.00982666015625, -0.00213623046875, 0.0)	(0.0, 0.0, -0.35000000000000003)	(0.04, 0.19, 9.8)	(2,	0,	0,	0)	(1700330963.2085402)	(
(27)	(0.04, 0.16, 9.42)	(-15.875, -91.375, 24.0625)	(-0.002181661564992912, -0.004363323129985824, -0.001090830782496456)	(360.0, 0.1875, -1.125)	(0.99993896484375, 0.00982666015625, -0.00213623046875, 0.0)	(0.0, 0.0, -0.33)	(0.04, 0.19, 9.8)	(2,	0,	0,	0)	(1700330963.239933)	(
