Temp (c), Acc
(-100)	(-3.3200000000000003, -3.5500000000000003, 8.38)	(-44.1875, -4.0, -13.1875)	(0.0, 0.002181661564992912, -0.001090830782496456)	(0.0, -20.0625, 23.0625)	(0.96539306640625, -0.19049072265625, 0.17803955078125, 0.0)	(0.01, 0.05, -0.1)	(-3.37, -3.6, 8.47)	(1693385933.5724585)
(-100)	(-3.35, -3.5500000000000003, 8.33)	(-46.0625, -3.6875, -13.5625)	(-0.003272492347489368, -0.001090830782496456, 0.002181661564992912)	(0.0, -20.0625, 23.0625)	(0.96539306640625, -0.19049072265625, 0.17803955078125, 0.0)	(0.03, 0.03, -0.09)	(-3.37, -3.6, 8.47)	(1693385933.5979269)
(28)	(-3.34, -3.56, 8.38)	(-45.6875, -2.875, -14.0)	(0.003272492347489368, 0.002181661564992912, -0.002181661564992912)	(0.0, -20.0625, 23.0625)	(0.96539306640625, -0.19049072265625, 0.17803955078125, 0.0)	(0.01, 0.04, -0.07)	(-3.37, -3.6, 8.47)	(1693385933.6245122)
(-100)	(-3.34, -3.58, 8.370000000000001)	(-45.6875, -2.875, -14.0)	(-0.004363323129985824, 0.009817477042468103, -0.004363323129985824)	(0.0, -20.0625, 23.0625)	(0.96539306640625, -0.19049072265625, 0.1781005859375, -6.103515625e-05)	(0.02, 0.04, -0.08)	(-3.37, -3.6, 8.47)	(1693385933.6525674)
(-100)	(-3.34, -3.56, 8.39)	(-44.875, -3.25, -12.375)	(-0.004363323129985824, 0.004363323129985824, 0.003272492347489368)	(0.0, -20.0625, 23.0625)	(0.96539306640625, -0.1905517578125, 0.17816162109375, -6.103515625e-05)	(0.02, 0.04, -0.08)	(-3.37, -3.6, 8.47)	(1693385933.6770225)
(28)	(-3.33, -3.56, 8.370000000000001)	(-44.875, -3.25, -12.375)	(-0.00545415391248228, 0.011999138607461015, -0.003272492347489368)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17822265625, -6.103515625e-05)	(0.03, 0.03, -0.07)	(-3.37, -3.6, 8.47)	(1693385933.7042015)
(-100)	(-3.34, -3.5700000000000003, 8.38)	(-45.6875, -3.25, -13.5625)	(-0.003272492347489368, 0.00545415391248228, 0.001090830782496456)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17822265625, -6.103515625e-05)	(0.04, 0.04, -0.06)	(-3.37, -3.6, 8.47)	(1693385933.7308805)
(-100)	(-3.33, -3.5700000000000003, 8.38)	(-45.6875, -3.25, -13.5625)	(-0.001090830782496456, 0.009817477042468103, -0.003272492347489368)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17822265625, -6.103515625e-05)	(0.03, 0.03, -0.06)	(-3.37, -3.6, 8.47)	(1693385933.757297)
(28)	(-3.33, -3.59, 8.4)	(-45.25, -3.6875, -14.0)	(-0.002181661564992912, 0.0, 0.001090830782496456)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17822265625, -6.103515625e-05)	(0.03, 0.04, -0.11)	(-3.37, -3.6, 8.47)	(1693385933.78661)
(-100)	(-3.34, -3.5700000000000003, 8.370000000000001)	(-45.25, -3.6875, -14.0)	(-0.001090830782496456, 0.0, -0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17822265625, -6.103515625e-05)	(0.04, 0.03, -0.08)	(-3.37, -3.6, 8.47)	(1693385933.813739)
(-100)	(-3.35, -3.5700000000000003, 8.39)	(-45.25, -3.25, -14.375)	(-0.001090830782496456, 0.001090830782496456, -0.001090830782496456)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17822265625, -6.103515625e-05)	(0.03, 0.04, -0.09)	(-3.37, -3.6, 8.47)	(1693385933.8416326)
(-100)	(-3.3200000000000003, -3.54, 8.38)	(-45.25, -3.25, -14.375)	(-0.002181661564992912, 0.001090830782496456, 0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17822265625, -6.103515625e-05)	(0.01, 0.06, -0.09)	(-3.37, -3.6, 8.47)	(1693385933.8664207)
(28)	(-3.3200000000000003, -3.56, 8.370000000000001)	(-46.0625, -2.875, -13.1875)	(0.0, 0.007635815477475192, -0.00545415391248228)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17822265625, -6.103515625e-05)	(0.0, 0.03, -0.06)	(-3.37, -3.6, 8.47)	(1693385933.895086)
(-100)	(-3.36, -3.6, 8.370000000000001)	(-46.0625, -2.875, -13.1875)	(0.0, -0.001090830782496456, 0.003272492347489368)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17822265625, -6.103515625e-05)	(0.02, 0.01, -0.07)	(-3.37, -3.6, 8.47)	(1693385933.9234538)
(-100)	(-3.35, -3.5700000000000003, 8.35)	(-45.25, -3.6875, -13.1875)	(0.0, 0.004363323129985824, -0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, -1.82177734375, -6.103515625e-05)	(0.02, 0.04, -0.07)	(-3.37, -3.6, 8.47)	(1693385933.9485066)
(-100)	(-3.3200000000000003, -3.5500000000000003, 8.370000000000001)	(-45.25, -3.6875, -13.1875)	(0.0, 0.003272492347489368, 0.003272492347489368)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17822265625, -6.103515625e-05)	(0.03, 0.04, -0.05)	(-3.37, -3.6, 8.47)	(1693385933.9738054)
(-100)	(-3.35, -3.5700000000000003, 8.38)	(-46.0625, -3.6875, -13.1875)	(0.001090830782496456, 0.002181661564992912, -0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17822265625, -6.103515625e-05)	(0.01, 0.03, -0.05)	(-3.37, -3.6, 8.47)	(1693385933.99796)
(-100)	(-3.33, -3.5700000000000003, 8.42)	(-46.0625, -3.6875, -13.1875)	(-0.002181661564992912, 0.007635815477475192, -0.001090830782496456)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17822265625, -6.103515625e-05)	(0.03, 0.05, -0.08)	(-3.37, -3.6, 8.47)	(1693385934.0232503)
(-100)	(-3.31, -3.5500000000000003, 8.36)	(-46.0, -3.6875, -12.375)	(-0.001090830782496456, 0.004363323129985824, 0.003272492347489368)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17828369140625, -6.103515625e-05)	(0.01, 0.02, -0.08)	(-3.37, -3.6, 8.47)	(1693385934.0470939)
(-100)	(-3.3200000000000003, -3.5700000000000003, 8.39)	(-46.0, -3.6875, -12.375)	(0.003272492347489368, 0.002181661564992912, -0.001090830782496456)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.01, 0.03, -0.04)	(-3.37, -3.6, 8.47)	(1693385934.0697782)
(28)	(-3.31, -3.5500000000000003, 8.38)	(-45.6875, -3.25, -12.75)	(0.001090830782496456, 0.001090830782496456, 0.0)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.01, 0.02, -0.06)	(-3.37, -3.6, 8.47)	(1693385934.0966487)
(-100)	(-3.33, -3.5700000000000003, 8.39)	(-45.6875, -3.25, -12.75)	(-0.001090830782496456, -0.004363323129985824, 0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.01, 0.02, -0.07)	(-3.37, -3.6, 8.47)	(1693385934.123827)
(-100)	(-3.33, -3.56, 8.36)	(-45.25, -3.6875, -12.75)	(0.0, 0.001090830782496456, -0.001090830782496456)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.01, 0.03, -0.09)	(-3.37, -3.6, 8.47)	(1693385934.1489394)
(-100)	(-3.3200000000000003, -3.58, 8.4)	(-45.25, -3.6875, -12.75)	(0.004363323129985824, -0.006544984694978736, -0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.02, 0.02, -0.04)	(-3.37, -3.6, 8.47)	(1693385934.175178)
(-100)	(-3.35, -3.5700000000000003, 8.370000000000001)	(-45.25, -3.6875, -12.75)	(0.001090830782496456, -0.006544984694978736, -0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.03, 0.03, -0.09)	(-3.37, -3.6, 8.47)	(1693385934.2043335)
(-100)	(-3.34, -3.54, 8.370000000000001)	(-45.25, -2.875, -12.75)	(-0.002181661564992912, 0.0, 0.0)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.04, 0.03, -0.1)	(-3.37, -3.6, 8.47)	(1693385934.2355561)
(-100)	(-3.34, -3.5500000000000003, 8.38)	(-45.25, -2.875, -12.75)	(0.001090830782496456, -0.002181661564992912, 0.0)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.0, 0.04, -0.09)	(-3.37, -3.6, 8.47)	(1693385934.264045)
(-100)	(-3.35, -3.5700000000000003, 8.39)	(-44.875, -3.6875, -13.1875)	(0.0, 0.0, -0.001090830782496456)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.0, 0.02, -0.09)	(-3.37, -3.6, 8.47)	(1693385934.2888424)
(28)	(-3.36, -3.56, 8.39)	(-44.875, -3.6875, -13.1875)	(0.003272492347489368, 0.001090830782496456, 0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.02, 0.04, -0.08)	(-3.37, -3.6, 8.47)	(1693385934.315343)
(-100)	(-3.34, -3.5700000000000003, 8.4)	(-46.375, -3.25, -13.1875)	(0.001090830782496456, -0.004363323129985824, 0.003272492347489368)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.02, 0.05, -0.11)	(-3.37, -3.6, 8.47)	(1693385934.3398778)
(-100)	(-3.35, -3.58, 8.370000000000001)	(-46.375, -3.25, -13.1875)	(0.001090830782496456, 0.002181661564992912, 0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.03, 0.05, -0.08)	(-3.37, -3.6, 8.47)	(1693385934.3647711)
(-100)	(-3.34, -3.56, 8.4)	(-45.25, -4.0, -13.5625)	(-0.004363323129985824, 0.003272492347489368, 0.001090830782496456)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.03, 0.03, -0.09)	(-3.37, -3.6, 8.47)	(1693385934.3890932)
(28)	(-3.33, -3.5700000000000003, 8.38)	(-45.25, -4.0, -13.5625)	(0.002181661564992912, 0.007635815477475192, 0.001090830782496456)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.03, 0.03, -0.05)	(-3.37, -3.6, 8.47)	(1693385934.415324)
(-100)	(-3.3200000000000003, -3.56, 8.4)	(-45.6875, -2.875, -13.1875)	(0.002181661564992912, 0.004363323129985824, -0.003272492347489368)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.03, 0.04, -0.1)	(-3.37, -3.6, 8.47)	(1693385934.439905)
(28)	(-3.33, -3.56, 8.42)	(-45.6875, -2.875, -13.1875)	(0.002181661564992912, -0.002181661564992912, 0.0)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.05, 0.03, -0.07)	(-3.37, -3.6, 8.47)	(1693385934.4646246)
(-100)	(-3.38, -3.61, 8.43)	(-45.6875, -4.0, -12.75)	(0.00545415391248228, -0.00545415391248228, -0.001090830782496456)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.01, -0.01, -0.02)	(-3.37, -3.6, 8.47)	(1693385934.4902194)
(28)	(-3.36, -3.6, 8.45)	(-45.6875, -4.0, -12.75)	(-0.002181661564992912, -0.002181661564992912, 0.003272492347489368)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.01, 0.02, 0.01)	(-3.37, -3.6, 8.47)	(1693385934.5192869)
(28)	(-3.38, -3.6, 8.43)	(-45.6875, -3.6875, -12.75)	(-0.001090830782496456, 0.0, 0.001090830782496456)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.03, 0.03, 0.0)	(-3.37, -3.6, 8.47)	(1693385934.5479631)
(-100)	(-3.37, -3.59, 8.45)	(-45.6875, -3.6875, -12.75)	(0.006544984694978736, 0.0, -0.003272492347489368)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.01, 0.0, 0.0)	(-3.37, -3.6, 8.47)	(1693385934.573853)
(-100)	(-3.36, -3.6, 8.44)	(-46.375, -2.875, -14.0)	(0.0, 0.0, -0.001090830782496456)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.0, -0.02, -0.03)	(-3.37, -3.6, 8.47)	(1693385934.6016994)
(-100)	(-3.35, -3.61, 8.43)	(-46.0625, -3.6875, -14.0)	(-0.004363323129985824, 0.14289883250703572, -0.003272492347489368)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.0, 0.0, -0.03)	(-3.37, -3.6, 8.47)	(1693385934.6293063)
(-100)	(-3.34, -3.56, 8.4)	(-46.0625, -3.6875, -14.0)	(-0.002181661564992912, -0.006544984694978736, 0.0)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.0, 0.02, -0.04)	(-3.37, -3.6, 8.47)	(1693385934.6579206)
(-100)	(-3.38, -3.6, 8.46)	(-45.25, -3.25, -13.5625)	(0.002181661564992912, 0.0, -0.004363323129985824)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.01, 0.0, 0.0)	(-3.37, -3.6, 8.47)	(1693385934.6857524)
(-100)	(-3.36, -3.6, 8.43)	(-45.25, -3.25, -13.5625)	(-0.003272492347489368, 0.001090830782496456, 0.003272492347489368)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.02, 0.01, 0.0)	(-3.37, -3.6, 8.47)	(1693385934.7117703)
(-100)	(-3.39, -3.61, 8.45)	(-44.875, -3.6875, -13.5625)	(-0.004363323129985824, 0.004363323129985824, -0.006544984694978736)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.1783447265625, -6.103515625e-05)	(0.0, 0.0, -0.02)	(-3.37, -3.6, 8.47)	(1693385934.7388756)
(-100)	(-3.3200000000000003, -3.5700000000000003, 8.41)	(-44.875, -3.6875, -13.5625)	(0.003272492347489368, -0.011999138607461015, 0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17828369140625, -6.103515625e-05)	(0.0, 0.03, 0.0)	(-3.37, -3.6, 9.75)	(1693385934.763544)
(28)	(-3.37, -3.61, 8.43)	(-45.6875, -3.6875, -13.5625)	(0.0, -0.004363323129985824, -0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17828369140625, -6.103515625e-05)	(0.02, 0.01, -0.03)	(-3.37, -3.6, 8.47)	(1693385934.7896078)
(-100)	(-3.34, -3.59, 8.44)	(-45.6875, -3.6875, -13.5625)	(-0.004363323129985824, -0.002181661564992912, 0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17828369140625, -6.103515625e-05)	(0.0, 0.0, 0.0)	(-3.37, -3.6, 8.47)	(1693385934.8148687)
(-100)	(-3.37, -3.61, 8.46)	(-45.25, -3.25, -14.0)	(0.007635815477475192, -0.008726646259971648, -0.006544984694978736)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17828369140625, -6.103515625e-05)	(0.05, 0.01, -0.03)	(-3.37, -3.6, 8.47)	(1693385934.8428488)
(28)	(-3.37, -3.62, 8.47)	(-45.25, -3.25, -14.0)	(-0.006544984694978736, -0.002181661564992912, 0.004363323129985824)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17828369140625, -6.103515625e-05)	(0.0, 0.01, 0.0)	(-3.37, -3.6, 8.47)	(1693385934.8739843)
(28)	(-3.34, -3.58, 8.41)	(-45.25, -4.375, -14.75)	(-0.003272492347489368, 0.003272492347489368, -0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1905517578125, 0.17828369140625, -6.103515625e-05)	(0.0, 0.0, -0.05)	(-3.37, -3.6, 8.47)	(1693385934.9024007)
