Temp (c), Acc
(-99)	(-3.14, -3.2, 8.68)	(-53.0, -12.75, -21.0625)	(0.002181661564992912, -0.004363323129985824, -0.001090830782496456)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.0, 0.0, -0.02)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.22, 8.700000000000001)	(-52.875, -12.75, -21.5)	(0.0, 0.001090830782496456, -0.001090830782496456)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.0, 0.01, -0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.14, -3.2, 8.67)	(-53.25, -12.75, -20.75)	(-0.001090830782496456, 0.003272492347489368, 0.0)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.01, 0.0, -0.03)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.22, 8.700000000000001)	(-53.0, -12.375, -22.25)	(-0.004363323129985824, 0.001090830782496456, 0.003272492347489368)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.0, 0.01, -0.03)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.15, -3.24, 8.69)	(-51.875, -13.75, -21.5)	(0.00545415391248228, 0.0, -0.007635815477475192)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(-0.01, 0.0, 0.0)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.21, 8.700000000000001)	(-53.0, -12.75, -21.5625)	(0.004363323129985824, 0.003272492347489368, -0.004363323129985824)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.0, 0.0, 0.0)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.15, -3.19, 8.69)	(-53.0, -12.75, -21.5625)	(-0.004363323129985824, -0.004363323129985824, 0.004363323129985824)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.02, 0.01, 0.0)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.15, -3.21, 8.69)	(-52.5625, -13.0625, -22.25)	(-0.006544984694978736, -0.001090830782496456, 0.004363323129985824)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.0, 0.01, -0.03)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.15, -3.22, 8.66)	(-53.0, -13.0625, -21.5625)	(0.002181661564992912, 0.001090830782496456, -0.003272492347489368)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.0, 0.0, -0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.15, -3.21, 8.68)	(-53.0, -13.0625, -21.0625)	(0.001090830782496456, -0.001090830782496456, -0.001090830782496456)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.0, 0.0, 0.0)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.16, -3.22, 8.66)	(-52.5625, -12.75, 2026.125)	(-0.001090830782496456, 0.001090830782496456, 0.0)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.01, 0.01, -0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.19, 8.69)	(-52.5625, -12.375, -21.0625)	(0.0, 0.003272492347489368, 0.0)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(-0.01, 0.01, -0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.14, -3.2, 8.68)	(-53.0, -13.75, -20.75)	(-0.002181661564992912, -0.002181661564992912, 0.004363323129985824)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.01, 0.0, -0.03)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.14, -3.22, 8.69)	(-53.0, -13.0625, -21.0625)	(-0.003272492347489368, 0.0, -0.001090830782496456)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.0, 0.0, 0.0)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.14, -3.21, 8.68)	(-53.6875, -13.375, -19.875)	(0.0, 0.003272492347489368, -0.003272492347489368)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.0, 0.0, -0.03)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.14, -3.21, 9.98)	(-53.6875, -13.375, -19.875)	(0.002181661564992912, -0.004363323129985824, -0.001090830782496456)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.01, 0.0, -0.03)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.14, -3.22, 8.66)	(-53.25, -6.1875, -20.75)	(-0.001090830782496456, 0.001090830782496456, 0.001090830782496456)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.02, 0.01, 0.0)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.14, -3.19, 8.67)	(-53.25, -13.375, -21.0625)	(-0.003272492347489368, -0.001090830782496456, 0.002181661564992912)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.0, 0.01, 0.0)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.21, 8.65)	(-52.5625, -13.0625, -21.5625)	(-0.001090830782496456, -0.002181661564992912, 0.0)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.0, 0.01, -0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.15, -3.21, 8.68)	(-53.0, -12.75, -20.375)	(-0.002181661564992912, 0.001090830782496456, -0.002181661564992912)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.0, 0.01, -0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.13, -3.2, 8.66)	(-51.875, -13.375, -21.5625)	(0.002181661564992912, 0.002181661564992912, -0.003272492347489368)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, -6.103515625e-05)	(0.02, 0.0, -0.02)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.11, -3.19, 8.64)	(-53.6875, -13.0625, -20.0)	(0.03599741582238305, -0.03490658503988659, -0.007635815477475192)	(0.0, -18.6875, 20.1875)	(0.97174072265625, -0.1685791015625, 0.165283203125, -0.00054931640625)	(-0.08, -0.06, 0.06)	(-3.14, -3.21, 8.71)	(2023-08-30 00:57:56.420844)
(-99)	(-2.79, -3.02, 8.31)	(-52.25, -12.75, -21.5625)	(0.008726646259971648, 0.08944812416470939, -0.006544984694978736)	(0.0, -18.8125, 20.25)	(0.9715576171875, -0.1688232421875, 0.1661376953125, -0.00018310546875)	(0.25, 0.06, -0.26)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.06, 8.72)	(-32.1875, -7.75, -12.0)	(-0.05235987755982989, 0.028361600344907856, 0.12326387842209953)	(359.8125, -18.75, 20.3125)	(0.9715576171875, -0.16943359375, 0.16546630859375, 0.00115966796875)	(0.13, 0.13, -0.09)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.2800000000000002, -3.43, 8.790000000000001)	(-32.25, -7.6875, -12.5)	(-0.14835298641951802, -0.07417649320975901, 0.1407171709420428)	(0.0625, -18.6875, 20.25)	(0.9716796875, -0.16876220703125, 0.16552734375, -0.0008544921875)	(-0.03, 0.1, 0.08)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.0100000000000002, -3.2600000000000002, 8.49)	(-32.5, -8.0, -12.75)	(0.13308135546456762, -0.032724923474893676, -0.18871372537188688)	(0.1875, -18.75, 20.1875)	(0.97174072265625, -0.1683349609375, 0.16552734375, -0.0009765625)	(-0.25, -0.13, 0.25)	(-3.15, -3.21, 8.71)	(2023-08-30 00:57:56.420844)
(-99)	(-3.0, -3.21, 8.53)	(-32.0625, -8.0, -12.75)	(0.09053895494720585, 0.08072147790473774, -0.12871803233458182)	(0.0625, -18.75, 20.1875)	(0.9716796875, -0.16839599609375, 0.1658935546875, -0.0008544921875)	(0.11, -0.11, -0.18)	(-3.15, -3.21, 8.71)	(2023-08-30 00:57:56.420844)
(-99)	(-3.0500000000000003, -3.0100000000000002, 8.65)	(-32.25, -8.0, -13.5625)	(0.1461713248545251, 0.07526732399225546, -0.13853550937704992)	(359.875, -18.75, 20.25)	(0.9715576171875, -0.1690673828125, 0.1656494140625, 0.00067138671875)	(-0.02, -0.18, -0.07)	(-3.15, -3.2, 8.71)	(2023-08-30 00:57:56.420844)
(-99)	(-3.3000000000000003, -3.23, 8.870000000000001)	(-32.0, -7.875, -12.0)	(-0.16689710972195776, -0.06981317007977318, 0.21598449493429828)	(359.875, -18.75, 20.25)	(0.97161865234375, -0.169189453125, 0.165283203125, 0.0009765625)	(0.02, 0.1, -1.3)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.13, -3.25, 8.6)	(-31.25, -7.875, -12.375)	(-0.06435901616729091, -0.04254240051736178, 0.06872233929727672)	(0.0, -18.6875, 20.25)	(0.9716796875, -0.1688232421875, 0.1654052734375, -0.00048828125)	(-0.02, 0.07, 0.0)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.16, -3.3000000000000003, 8.68)	(-23.25, -7.875, -12.375)	(0.20398535632683726, 0.02399827721492203, -0.08835729338221293)	(8.0625, -18.75, 20.1875)	(0.9794921875, -0.16839599609375, 0.1656494140625, -0.00091552734375)	(-0.04, -0.13, 0.0)	(-3.15, -3.21, 8.71)	(2023-08-30 00:57:56.420844)
(29)	(-3.0700000000000003, -3.22, 8.620000000000001)	(-32.6875, -8.1875, -12.375)	(0.17016960206944712, 0.02399827721492203, -0.04254240051736178)	(8.0, -18.75, 20.25)	(0.9793701171875, -0.1689453125, 0.1658935546875, -0.00042724609375)	(1.32, 0.01, -0.05)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.19, -3.2600000000000002, 8.75)	(-32.25, -7.875, -12.6875)	(0.055632369907319255, 0.009817477042468103, -0.06435901616729091)	(8.0, -18.75, 20.25)	(0.97161865234375, -0.1685791015625, 0.165771484375, -0.00048828125)	(-0.01, -0.01, -0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.1, -3.19, 8.64)	(-31.875, -7.875, -12.375)	(0.008726646259971648, 0.002181661564992912, -0.020725784867432664)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.16900634765625, 0.165771484375, 0.0)	(0.05, 0.01, -0.07)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.17, -3.24, 8.700000000000001)	(-32.0, -7.875, -12.6875)	(0.030543261909900768, -0.004363323129985824, -0.020725784867432664)	(0.0, -18.75, 20.25)	(0.9716796875, -0.1685791015625, 0.16571044921875, -0.000244140625)	(-0.04, -0.05, 0.02)	(-3.15, -3.21, 8.71)	(2023-08-30 00:57:56.420844)
(29)	(-3.1, -3.2, 8.63)	(-32.25, -7.875, -12.0)	(-0.018544123302439753, 0.001090830782496456, 0.009817477042468103)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.1689453125, 0.165771484375, -6.103515625e-05)	(0.04, 0.02, -0.07)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.16, -3.23, 8.66)	(-32.6875, -7.1875, -12.0)	(0.006544984694978736, 0.003272492347489368, -0.001090830782496456)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.1689453125, 0.165771484375, -6.103515625e-05)	(0.0, 0.0, 0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.16, -3.23, 8.700000000000001)	(-32.25, -7.5625, -12.6875)	(-0.008726646259971648, 0.004363323129985824, -0.002181661564992912)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.16583251953125, -6.103515625e-05)	(0.0, -0.01, 0.0)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.09, -3.19, 8.67)	(-32.0, -7.5625, -12.375)	(0.013089969389957472, 0.001090830782496456, -0.014180800172453928)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1690673828125, 0.165771484375, -6.103515625e-05)	(0.0, 0.0, -0.02)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.14, -3.2, 8.67)	(-31.5625, -7.5625, -12.375)	(0.013089969389957472, 0.0, -0.015271630954950384)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.165771484375, -0.000244140625)	(-0.02, -0.01, 1.32)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.11, -3.16, 8.64)	(-30.875, -7.5625, -12.0)	(-0.02181661564992912, 0.0, 0.02945243112740431)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16912841796875, 0.165771484375, 0.0001220703125)	(0.05, 0.03, -0.06)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.17, 8.700000000000001)	(2016.4375, -8.1875, -11.5625)	(-0.02945243112740431, -0.015271630954950384, 0.05235987755982989)	(359.9375, -18.75, 20.25)	(0.97161865234375, -0.16912841796875, 0.16558837890625, 6.103515625e-05)	(0.0, 0.04, -0.05)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.16, -3.2600000000000002, 8.71)	(-31.5625, -8.1875, -13.25)	(0.032724923474893676, 0.004363323129985824, -0.037088246604879506)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.168701171875, 0.1656494140625, -0.0003662109375)	(0.0, -0.04, 0.0)	(-3.15, -3.21, 8.71)	(2023-08-30 00:57:56.420844)
(-99)	(-3.17, -3.22, 8.71)	(-31.5625, -8.1875, -13.25)	(0.001090830782496456, 0.0, -0.006544984694978736)	(359.9375, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16546630859375, 6.103515625e-05)	(0.02, 0.0, -0.06)	(-3.15, -3.21, 8.71)	(2023-08-30 00:57:56.420844)
(-99)	(-3.11, -3.18, -319.01)	(-32.25, -8.1875, -12.375)	(-0.028361600344907856, -0.007635815477475192, 0.03490658503988659)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16912841796875, 0.16558837890625, 0.00018310546875)	(0.03, 0.01, -0.02)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.17, -3.27, 8.71)	(-31.5625, -8.1875, -13.0625)	(0.014180800172453928, -0.001090830782496456, -0.014180800172453928)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.168701171875, 0.16571044921875, -0.00030517578125)	(-0.03, -0.03, 0.04)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.1, -3.21, 8.620000000000001)	(-31.5625, -7.875, -13.5)	(-0.017453292519943295, 0.01090830782496456, 0.002181661564992912)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1690673828125, 0.165771484375, 0.0)	(0.08, 0.01, -0.06)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.13, -3.21, 8.700000000000001)	(-32.25, -7.875, -12.375)	(0.002181661564992912, -0.004363323129985824, 0.007635815477475192)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.1658935546875, -6.103515625e-05)	(0.0, 0.0, -0.01)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.18, -3.25, 8.76)	(-33.0625, -7.875, -12.6875)	(-0.026179938779914945, -0.00545415391248228, 0.016362461737446838)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.16900634765625, 0.1658935546875, -6.103515625e-05)	(0.03, 0.02, -0.04)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.1, -3.19, 8.66)	(-31.5625, -7.875, -12.375)	(0.004363323129985824, -0.004363323129985824, -0.003272492347489368)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1690673828125, 0.1658935546875, -6.103515625e-05)	(0.02, 0.03, -0.05)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.17, -3.22, 8.73)	(-31.5625, -7.875, -12.375)	(0.014180800172453928, -0.003272492347489368, -0.014180800172453928)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16876220703125, 0.16583251953125, -0.000244140625)	(-0.03, -0.01, 0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.13, -3.19, 8.67)	(-31.25, -7.875, -12.375)	(-0.02181661564992912, 0.004363323129985824, 0.015271630954950384)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1690673828125, 0.1658935546875, -6.103515625e-05)	(0.03, 0.04, -0.04)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.11, -3.22, 8.67)	(-31.5625, -8.1875, -12.375)	(0.01090830782496456, -0.001090830782496456, -0.002181661564992912)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.16888427734375, 0.1658935546875, -6.103515625e-05)	(0.0, 0.0, 0.01)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-99)	(-3.15, -3.23, 8.69)	(-32.0, -6.75, -12.375)	(-0.009817477042468103, 0.006544984694978736, 0.006544984694978736)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.1658935546875, -6.103515625e-05)	(-0.01, 0.0, -0.01)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.11, -3.18, 8.66)	(-32.6875, -8.5625, -12.375)	(0.009817477042468103, -0.001090830782496456, -0.008726646259971648)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16900634765625, 0.1658935546875, 0.0)	(0.01, 0.0, -0.02)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(-114)	(-3.16, -3.22, 8.68)	(-32.0, -8.1875, -13.5)	(-0.002181661564992912, -0.004363323129985824, -0.00545415391248228)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.1658935546875, 0.0)	(0.01, -0.01, 0.0)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.12, -3.2, 8.66)	(-31.25, -8.1875, -12.375)	(0.008726646259971648, 0.001090830782496456, -0.00545415391248228)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16888427734375, 0.1658935546875, -6.103515625e-05)	(0.0, 0.0, -0.02)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.18, -3.21, 8.71)	(-31.5625, -7.875, -12.375)	(-0.008726646259971648, -0.002181661564992912, 0.008726646259971648)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.16888427734375, 0.16583251953125, 0.0)	(0.01, 0.0, -0.04)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.2, 8.700000000000001)	(-32.0, -7.5625, -13.0625)	(0.001090830782496456, 0.0, 0.00545415391248228)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.16888427734375, 0.16583251953125, 0.0)	(0.0, 0.0, -0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.16, -3.21, 8.700000000000001)	(-31.25, -7.5625, -13.5)	(-0.014180800172453928, 0.0, 0.008726646259971648)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.1688232421875, 0.16583251953125, -0.0001220703125)	(0.01, 0.0, 0.0)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.11, -3.17, 8.66)	(-31.25, -8.1875, -12.375)	(0.008726646259971648, 0.00545415391248228, -0.007635815477475192)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16888427734375, 0.16583251953125, 0.0)	(0.03, 0.01, 0.0)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.21, 8.69)	(-32.25, -7.875, -13.1875)	(0.002181661564992912, 0.003272492347489368, -0.003272492347489368)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16888427734375, 0.16583251953125, 0.0)	(0.02, 0.0, -0.01)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.19, 8.66)	(-31.5625, -8.1875, -12.6875)	(-0.001090830782496456, -0.002181661564992912, 0.003272492347489368)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16888427734375, 0.16583251953125, 0.0)	(0.01, 0.0, 0.0)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.17, -3.23, 8.71)	(-32.0, -8.5625, -12.6875)	(-0.004363323129985824, -0.003272492347489368, 0.003272492347489368)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16876220703125, 0.16583251953125, 0.0)	(0.0, -0.01, 0.0)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.19, 8.68)	(-32.0, -8.1875, -12.6875)	(-0.002181661564992912, -0.002181661564992912, -0.002181661564992912)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16876220703125, 0.16583251953125, 0.0)	(0.02, 0.0, -0.02)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.21, 8.700000000000001)	(-31.5625, -7.875, -12.375)	(0.00545415391248228, 0.003272492347489368, -0.00545415391248228)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16876220703125, 0.16583251953125, 0.0)	(-0.01, 0.01, 0.0)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.2, 8.69)	(-31.25, -7.875, -12.375)	(0.0, 0.006544984694978736, -0.004363323129985824)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16876220703125, 0.16583251953125, 0.0)	(0.0, 0.0, -0.02)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.18, 8.69)	(-31.5625, -7.875, -12.375)	(-0.001090830782496456, 0.0, 0.001090830782496456)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16876220703125, 0.16583251953125, 0.0)	(0.02, 0.0, -0.01)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.21, 8.69)	(-32.25, -7.5625, -12.0)	(-0.004363323129985824, 0.0, 0.003272492347489368)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16876220703125, 0.16583251953125, 0.0)	(0.02, 0.0, 0.0)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.22, 8.68)	(-32.0, -7.875, -13.1875)	(-0.004363323129985824, 0.0, 0.00545415391248228)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16876220703125, 0.16583251953125, 0.0)	(0.02, 0.0, -0.03)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.19, -3.27, 8.76)	(-32.0, -9.0, -13.5)	(-0.07526732399225546, -0.03490658503988659, 0.08726646259971647)	(359.9375, -18.75, 20.3125)	(0.9715576171875, -0.169189453125, 0.16552734375, 0.0)	(0.11, 0.11, -0.09)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.17, -3.3000000000000003, 8.69)	(-32.25, -7.875, -12.6875)	(0.025089107997418487, -0.03381575425739013, -0.04581489286485115)	(0.0625, -18.6875, 20.25)	(0.9716796875, -0.168701171875, 0.16546630859375, -0.0006103515625)	(-0.09, -0.06, 0.13)	(-3.14, -3.21, 8.71)	(2023-08-30 00:57:56.420844)
(29)	(-3.0700000000000003, -3.19, 8.58)	(-32.0, -8.1875, -12.0)	(0.04908738521234052, 0.03599741582238305, -0.08726646259971647)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.1689453125, 0.16546630859375, -0.000244140625)	(0.07, 0.05, -0.12)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.2, -3.23, 8.73)	(-31.5625, -7.875, -12.6875)	(0.04690572364734761, 0.00545415391248228, -0.039269908169872414)	(359.9375, -18.6875, 20.25)	(0.9716796875, -0.16888427734375, 0.1651611328125, 0.0001220703125)	(-0.06, -0.07, 0.03)	(-3.14, -3.21, 8.71)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.21, 8.68)	(-32.25, -7.875, -12.375)	(-0.06763150851478027, 0.0, 0.06544984694978735)	(359.9375, -18.6875, 20.25)	(0.97161865234375, -0.16912841796875, 0.16534423828125, 0.000244140625)	(0.04, 0.06, -0.06)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.24, 8.67)	(-31.25, -7.875, -12.375)	(0.05345070834232634, 0.01090830782496456, -0.05345070834232634)	(0.0, -18.75, 20.25)	(0.9716796875, -0.16876220703125, 0.16552734375, -0.00018310546875)	(-0.02, -0.03, 0.01)	(-3.15, -3.21, 8.71)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.22, 8.75)	(-32.0, -8.1875, -12.6875)	(0.003272492347489368, 0.022907446432425576, -0.017453292519943295)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16571044921875, 0.0)	(0.01, 0.01, 0.0)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.23, 8.73)	(-32.0, -7.5625, -12.375)	(0.017453292519943295, -0.003272492347489368, -0.019634954084936207)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.16583251953125, 0.0001220703125)	(-0.01, -0.03, 0.03)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
