Temp (c), Acc
(-101)	(-3.36, -3.56, 8.38)	(-46.375, -3.25, -13.1875)	(-0.003272492347489368, 0.004363323129985824, 0.0)	(359.9375, -20.0625, 23.0)	(0.9654541015625, -0.19036865234375, 0.17791748046875, 0.0)	(0.03, 0.03, -0.06)	(-3.36, -3.6, 8.47)	(1693385806.6670332)
(27)	(-3.33, -3.5500000000000003, 8.370000000000001)	(-44.875, -3.6875, -14.0)	(-0.003272492347489368, 0.011999138607461015, -0.001090830782496456)	(0.0, -20.0625, 23.0)	(0.9654541015625, -0.19036865234375, 0.17803955078125, 0.0)	(0.02, 0.03, -0.08)	(-3.37, -3.6, 8.47)	(1693385806.6953487)
(27)	(-3.3200000000000003, -3.5700000000000003, 8.370000000000001)	(-44.875, -3.6875, -14.0)	(0.006544984694978736, 0.00545415391248228, -0.003272492347489368)	(0.0, -20.0625, 23.0)	(0.9654541015625, -0.19036865234375, 0.17803955078125, 0.0)	(0.02, 0.03, -0.06)	(-3.37, -3.6, 8.47)	(1693385806.7240758)
(27)	(-3.34, -3.5700000000000003, 8.38)	(-45.6875, -3.25, -12.375)	(0.003272492347489368, 0.003272492347489368, 0.004363323129985824)	(0.0, -20.0625, 23.0)	(0.9654541015625, -0.19036865234375, 0.17803955078125, 0.0)	(0.05, 0.02, -0.08)	(-3.37, -3.6, 8.47)	(1693385806.7529314)
(-101)	(-3.34, -3.58, 8.41)	(-45.6875, -3.25, -12.375)	(-0.00545415391248228, 0.009817477042468103, 0.004363323129985824)	(0.0, -20.0625, 23.0)	(0.9654541015625, -0.19036865234375, 0.17803955078125, 0.0)	(0.04, 0.03, -0.09)	(-3.37, -3.6, 8.47)	(1693385806.7819276)
(-101)	(-3.39, -3.59, 8.42)	(-45.25, -3.6875, -13.1875)	(0.003272492347489368, -0.00545415391248228, 0.004363323129985824)	(0.0, -20.0625, 23.0)	(0.9654541015625, -0.19036865234375, 0.1781005859375, 0.0)	(0.0, 0.0, -0.04)	(-3.37, -3.6, 8.47)	(1693385806.8081257)
(27)	(-3.37, -3.59, 8.41)	(-45.25, -3.6875, -13.1875)	(0.002181661564992912, 0.02181661564992912, -0.014180800172453928)	(0.0, -20.0625, 23.0)	(0.96539306640625, -0.19036865234375, 0.17822265625, -0.000244140625)	(0.0, 0.0, -0.05)	(-3.37, -3.6, 8.47)	(1693385806.8326266)
(-101)	(-3.25, -3.5300000000000002, 8.33)	(-45.6875, -3.6875, -13.5625)	(-0.030543261909900768, 0.020725784867432664, -0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.190673828125, 0.17840576171875, -0.00018310546875)	(0.13, 0.1, -0.16)	(-3.37, -3.61, 8.46)	(1693385806.858551)
(27)	(-3.2600000000000002, -3.5, 8.33)	(-45.6875, -3.6875, -13.5625)	(-0.02181661564992912, -0.019634954084936207, 0.01090830782496456)	(359.9375, -20.125, 23.0625)	(0.96527099609375, -0.19091796875, 0.17822265625, 6.103515625e-05)	(0.11, 0.1, -0.13)	(-3.37, -3.61, 8.46)	(1693385806.882428)
(-101)	(-3.35, -3.58, 8.4)	(-45.6875, -4.0, -13.1875)	(0.031634092692397225, -0.00545415391248228, -0.017453292519943295)	(0.0, -20.0625, 23.0625)	(0.96539306640625, -0.1905517578125, 0.1781005859375, -0.000244140625)	(-0.01, 0.0, -0.08)	(-3.37, -3.6, 8.47)	(1693385806.9081364)
(27)	(-3.34, -3.58, 8.370000000000001)	(-45.6875, -4.0, -13.1875)	(0.007635815477475192, 0.001090830782496456, 0.007635815477475192)	(0.0, -20.0625, 23.0)	(0.96539306640625, -0.1904296875, 0.17803955078125, -0.00030517578125)	(0.02, 0.02, -0.09)	(-3.37, -3.6, 8.47)	(1693385806.9326885)
(-101)	(-3.34, -3.56, 8.370000000000001)	(-26.75, -2.75, -8.0625)	(-0.008726646259971648, -0.006544984694978736, 0.019634954084936207)	(0.0, -20.0625, 23.0)	(0.96539306640625, -0.19036865234375, 0.1781005859375, -0.00018310546875)	(0.06, 0.03, -0.11)	(-3.37, -3.6, 8.47)	(1693385806.9589167)
(27)	(-3.34, -3.56, 8.35)	(-26.75, -2.75, -8.0625)	(-0.007635815477475192, 0.006544984694978736, -0.007635815477475192)	(0.0, -20.0625, 23.0)	(0.96539306640625, -0.19049072265625, 0.1781005859375, -0.000244140625)	(0.03, 0.05, -0.09)	(-3.37, -3.6, 8.47)	(1693385806.9862216)
(27)	(-3.35, -3.5700000000000003, 8.42)	(-27.0625, -1.6875, -9.25)	(-0.01090830782496456, 0.002181661564992912, 0.00545415391248228)	(0.0, -20.0625, 23.0625)	(0.96539306640625, -0.19061279296875, 0.1781005859375, -0.000244140625)	(0.0, 0.06, -0.06)	(-3.37, -3.61, 8.47)	(1693385807.0161269)
(-101)	(-3.34, -3.58, 8.38)	(-27.0625, -1.6875, -9.25)	(0.0, 0.018544123302439753, -0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.19061279296875, 0.1783447265625, -0.00030517578125)	(0.03, 0.04, -0.08)	(-3.37, -3.61, 8.46)	(1693385807.0428033)
(-101)	(-3.3200000000000003, -3.56, 8.370000000000001)	(-27.0625, -2.0625, -7.25)	(-0.001090830782496456, 0.006544984694978736, 0.006544984694978736)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.19061279296875, 0.1783447265625, -0.00030517578125)	(0.03, 0.03, -0.09)	(-3.37, -3.61, 8.46)	(1693385807.0724542)
(-101)	(-3.33, -3.56, 8.4)	(-27.875, -1.6875, -8.875)	(0.003272492347489368, 0.011999138607461015, -0.004363323129985824)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.19061279296875, 0.17840576171875, -0.00030517578125)	(0.04, 0.06, -0.04)	(-3.37, -3.61, 8.46)	(1693385807.1014147)
(-101)	(-3.34, -3.5700000000000003, 8.42)	(-27.875, -1.6875, -8.875)	(-0.009817477042468103, 0.006544984694978736, 0.004363323129985824)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.19061279296875, 0.17840576171875, -0.00030517578125)	(0.04, 0.05, -0.08)	(-3.37, -3.61, 8.46)	(1693385807.1271696)
(27)	(-3.35, -3.56, 8.38)	(-27.5, -2.0625, -7.6875)	(0.002181661564992912, 0.002181661564992912, 0.0)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.19061279296875, 0.17840576171875, -0.00030517578125)	(0.07, 0.05, -0.11)	(-3.37, -3.61, 8.46)	(1693385807.1559317)
(27)	(-3.34, -3.5700000000000003, 8.39)	(-27.5, -2.0625, -7.6875)	(0.00545415391248228, -0.001090830782496456, 0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.19061279296875, 0.17840576171875, -0.00030517578125)	(0.04, 0.03, -0.06)	(-3.37, -3.61, 8.46)	(1693385807.1839585)
(-101)	(-3.33, -3.56, 8.4)	(-26.75, -2.0625, -7.6875)	(0.006544984694978736, -0.002181661564992912, -0.003272492347489368)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.19061279296875, 0.17840576171875, -0.00030517578125)	(0.02, 0.0, -0.06)	(-3.37, -3.61, 8.46)	(1693385807.2104352)
(27)	(-3.3200000000000003, -3.5500000000000003, 8.38)	(-26.75, -2.0625, -7.6875)	(0.001090830782496456, -0.001090830782496456, -0.002181661564992912)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.19061279296875, 0.17840576171875, -0.00030517578125)	(0.04, 0.05, -0.08)	(-3.37, -3.61, 8.46)	(1693385807.2343674)
(27)	(-3.34, -3.5700000000000003, 8.370000000000001)	(-19.5, -1.25, -8.0625)	(-0.004363323129985824, 0.0, 0.001090830782496456)	(8.0, -20.125, 23.0625)	(0.96533203125, -0.19061279296875, 0.17840576171875, -0.00030517578125)	(1.28, 0.01, -0.04)	(-3.37, -3.61, 8.46)	(1693385807.2729464)
(27)	(-3.36, -3.58, 8.35)	(-19.0625, -2.0625, -6.1875)	(-0.003272492347489368, 0.001090830782496456, 0.003272492347489368)	(8.0, -20.125, 23.0625)	(0.96527099609375, -0.19061279296875, 0.178466796875, -0.00042724609375)	(1.35, 0.06, -0.09)	(-0.41000000000000003, -0.01, -0.01)	(1693385807.3109508)
(27)	(-3.34, -3.58, 8.41)	(-19.0625, -2.0625, -6.1875)	(0.14835298641951802, 0.019634954084936207, -0.01090830782496456)	(8.0, -20.125, 23.0625)	(0.96527099609375, -0.19073486328125, 0.1785888671875, -0.00042724609375)	(0.03, 0.01, -0.1)	(-3.38, -3.61, 8.46)	(1693385807.349878)
(27)	(-3.37, -3.58, 8.39)	(-27.0625, -1.6875, -7.6875)	(-0.007635815477475192, 0.003272492347489368, 0.00545415391248228)	(0.0625, -20.125, 23.0625)	(0.96527099609375, -0.190673828125, 0.17864990234375, -0.00054931640625)	(0.01, 0.02, -0.04)	(-3.38, -3.61, 8.46)	(1693385807.3822665)
(-101)	(-3.33, -3.5500000000000003, 8.34)	(-26.75, -1.25, -8.0625)	(-0.00545415391248228, 0.017453292519943295, -0.008726646259971648)	(0.0625, -20.125, 23.0625)	(0.9652099609375, -0.190673828125, 0.17877197265625, -0.0006103515625)	(0.22, 0.14, -0.27)	(-3.38, -3.61, 8.46)	(1693385807.4157207)
(-101)	(-3.14, -3.42, 8.18)	(-26.75, -1.25, -8.0625)	(-0.032724923474893676, 0.020725784867432664, -0.007635815477475192)	(0.0, -20.125, 23.125)	(0.9652099609375, -0.19091796875, 0.17864990234375, -0.00042724609375)	(-0.22, -0.04, 0.21)	(-3.38, -3.61, 8.46)	(1693385807.44066)
(27)	(-3.62, -3.75, 8.75)	(-28.5625, -1.6875, -8.0625)	(0.05345070834232634, 0.04036073895236887, -0.05781403147231216)	(0.0, -20.125, 23.0625)	(0.96533203125, -0.1903076171875, 0.1787109375, -0.00103759765625)	(0.07, -0.02, -0.07)	(-3.37, -3.6, 8.46)	(1693385807.469462)
(-101)	(-3.06, -3.5, 8.13)	(-28.5625, -1.6875, -8.0625)	(-0.10362892433716332, 0.06217735460229799, 0.031634092692397225)	(0.0625, -20.1875, 23.125)	(0.965087890625, -0.19091796875, 0.17950439453125, -0.0009765625)	(0.33, 0.17, -0.34)	(-3.39, -3.62, 8.45)	(1693385807.494901)
(-101)	(-3.41, -3.52, 8.57)	(-27.5, -1.1875, -6.375)	(0.08399397025222712, -0.022907446432425576, -0.04036073895236887)	(359.9375, -20.1875, 23.125)	(0.96514892578125, -0.1910400390625, 0.178955078125, 0.00018310546875)	(-0.12, -0.07, 0.17)	(-3.38, -3.6, 8.46)	(1693385807.5245569)
(-101)	(-3.4, -3.74, 8.51)	(-27.5, -1.25, -7.75)	(0.11562806294462433, 0.0719948316447661, -0.11999138607461016)	(0.125, -20.1875, 23.0)	(0.96527099609375, -0.19000244140625, 0.1793212890625, -0.00152587890625)	(-0.04, -0.07, 0.04)	(-3.38, -3.6, 8.46)	(1693385807.5494082)
(27)	(-3.43, -3.6, 8.540000000000001)	(-27.5, -1.25, -7.75)	(-0.11453723216212788, -0.044724062082354694, 0.12871803233458182)	(0.0, -20.1875, 23.0625)	(0.96514892578125, -0.1907958984375, 0.1790771484375, -0.000244140625)	(0.09, 0.08, -0.04)	(-3.39, -3.61, 8.46)	(1693385807.576825)
(-101)	(-3.18, -3.54, 8.33)	(-27.0625, -2.0, -8.25)	(0.013089969389957472, 0.05999569303730508, -0.04690572364734761)	(0.0, -20.1875, 23.125)	(0.96502685546875, -0.19085693359375, 0.17962646484375, -0.000732421875)	(0.21, 0.06, -0.19)	(-3.39, -3.61, 8.45)	(1693385807.5987346)
(27)	(-3.35, -3.59, 8.41)	(-27.0625, -2.0, -8.25)	(-0.00545415391248228, -0.04908738521234052, 0.03599741582238305)	(0.0625, -20.1875, 23.0625)	(0.965087890625, -0.19073486328125, 0.179443359375, -0.000732421875)	(-0.12, -0.05, 0.21)	(-3.39, -3.61, 8.46)	(1693385807.6264)
(-101)	(-3.52, -3.68, 8.67)	(-27.875, -1.5625, -7.6875)	(0.022907446432425576, -0.025089107997418487, -0.003272492347489368)	(0.0, -20.1875, 23.0625)	(0.9652099609375, -0.19049072265625, 0.17919921875, -0.000732421875)	(0.0, -0.06, 0.0)	(-3.38, -3.6, 8.46)	(1693385807.6492379)
(27)	(-3.31, -3.61, 8.4)	(-27.875, -1.5625, -7.6875)	(-0.025089107997418487, 0.013089969389957472, 0.0)	(0.0625, -20.1875, 23.0625)	(0.96514892578125, -0.1905517578125, 0.17938232421875, -0.00103759765625)	(0.04, 0.06, -0.03)	(-3.39, -3.61, 8.46)	(1693385807.676482)
(-101)	(-3.34, -3.5500000000000003, 8.43)	(-27.875, -2.375, -8.0625)	(-0.04690572364734761, -0.0272707695624114, 0.04799655442984406)	(0.0, -20.1875, 23.125)	(0.965087890625, -0.19091796875, 0.17926025390625, -0.0003662109375)	(0.02, 0.06, 0.0)	(-3.39, -3.61, 8.46)	(1693385807.7018342)
(27)	(-3.39, -3.63, 8.46)	(-27.875, -2.375, -8.0625)	(0.04036073895236887, 0.015271630954950384, -0.04581489286485115)	(0.0625, -20.1875, 23.0625)	(0.96514892578125, -0.190673828125, 0.1793212890625, -0.0008544921875)	(-0.03, -0.01, 0.02)	(-3.39, -3.61, 8.46)	(1693385807.7281232)
(27)	(-3.46, -3.64, 8.55)	(-26.6875, -1.25, -7.25)	(-0.016362461737446838, 0.004363323129985824, 0.007635815477475192)	(0.0625, -20.1875, 23.0625)	(0.96514892578125, -0.19073486328125, 0.17926025390625, -0.0008544921875)	(-0.04, -0.02, 0.09)	(-3.39, -3.61, 8.46)	(1693385807.7566018)
(-101)	(-3.35, -3.58, 8.42)	(-26.6875, -1.25, -7.25)	(-0.013089969389957472, 0.014180800172453928, -0.001090830782496456)	(0.0625, -20.25, 23.125)	(0.96502685546875, -0.19091796875, 0.1795654296875, -0.00091552734375)	(0.06, 0.03, -0.03)	(-3.39, -3.61, 8.45)	(1693385807.7846298)
(-101)	(-3.37, -3.59, 8.48)	(-26.0625, -2.0, -8.875)	(0.0, -0.001090830782496456, 0.001090830782496456)	(0.0625, -20.25, 23.125)	(0.96502685546875, -0.19091796875, 0.1795654296875, -0.00091552734375)	(0.0, 0.01, 0.03)	(-3.39, -3.61, 8.45)	(1693385807.8148985)
(-101)	(-3.37, -3.6, 8.5)	(-26.0625, -2.0, -8.875)	(0.0, 0.011999138607461015, -0.01090830782496456)	(0.0625, -20.25, 23.125)	(0.96502685546875, -0.19091796875, 0.1796875, -0.00103759765625)	(-0.01, 0.0, 0.06)	(-3.39, -3.61, 8.45)	(1693385807.8418827)
(27)	(-3.37, -3.5700000000000003, 8.47)	(-26.375, -1.25, -8.5)	(-0.013089969389957472, 0.008726646259971648, 0.00545415391248228)	(0.0625, -20.25, 23.125)	(0.9649658203125, -0.1910400390625, 0.1796875, -0.0009765625)	(0.02, 0.03, 0.01)	(-3.39, -3.61, 8.45)	(1693385807.8693516)
(-101)	(-3.34, -3.58, 8.42)	(-26.375, -1.25, -8.5)	(0.001090830782496456, 0.006544984694978736, -0.002181661564992912)	(0.0625, -20.25, 23.125)	(0.9649658203125, -0.1910400390625, 0.1798095703125, -0.00103759765625)	(0.07, 0.02, 0.01)	(-3.39, -3.61, 8.45)	(1693385807.8966637)
(-101)	(-3.38, -3.63, 8.48)	(-27.875, -1.5625, -8.5)	(0.011999138607461015, 0.008726646259971648, -0.00545415391248228)	(0.0625, -20.25, 23.125)	(0.9649658203125, -0.19097900390625, 0.1798095703125, -0.00103759765625)	(0.0, 0.01, 0.04)	(-3.39, -3.61, 8.45)	(1693385807.925927)
(-101)	(-3.37, -3.61, 8.52)	(-26.6875, -2.0, -8.875)	(0.00545415391248228, 0.003272492347489368, -0.003272492347489368)	(0.125, -20.25, 23.125)	(0.96502685546875, -0.19091796875, 0.1798095703125, -0.00103759765625)	(0.0, 0.02, 0.04)	(-3.39, -3.61, 8.45)	(1693385807.954756)
(-101)	(-3.37, -3.58, 8.45)	(-26.6875, -2.0, -8.875)	(-0.00545415391248228, 0.0, 0.004363323129985824)	(0.125, -20.25, 23.125)	(0.96502685546875, -0.19091796875, 0.1798095703125, -0.00103759765625)	(0.02, 0.01, 0.01)	(-3.39, -3.61, 8.45)	(1693385807.9798808)
(27)	(-3.37, -3.58, 8.47)	(-27.0625, -2.375, -8.5)	(0.003272492347489368, 0.004363323129985824, -0.001090830782496456)	(0.125, -20.25, 23.125)	(0.96502685546875, -0.19091796875, 0.1798095703125, -0.00103759765625)	(0.01, -0.01, 0.0)	(-3.39, -3.61, 8.45)	(1693385808.0080554)
(-101)	(-3.39, -3.61, 8.5)	(-27.0625, -2.375, -8.5)	(0.004363323129985824, 0.00545415391248228, 0.003272492347489368)	(0.125, -20.25, 23.125)	(0.96502685546875, -0.19085693359375, 0.1798095703125, -0.00103759765625)	(-0.01, 0.0, 0.05)	(-3.39, -3.61, -319.23)	(1693385808.0328329)
(27)	(-3.36, -3.6, 8.47)	(-27.0625, -2.6875, -8.5)	(0.007635815477475192, 0.007635815477475192, 0.001090830782496456)	(0.125, -20.25, 23.125)	(0.96502685546875, -0.19085693359375, 0.17987060546875, -0.0089111328125)	(0.01, 0.01, -0.02)	(-3.4, -3.61, 8.45)	(1693385808.0591664)
(-115)	(-3.37, -3.6, 8.49)	(-27.0625, -2.6875, -8.5)	(-0.003272492347489368, 0.003272492347489368, 0.0)	(0.125, -20.25, 23.125)	(0.96502685546875, -0.19085693359375, 0.17987060546875, -0.0010986328125)	(0.02, 0.0, 0.02)	(-3.4, -3.61, 8.45)	(1693385808.085431)
(27)	(-3.37, -3.62, 8.48)	(-27.875, -2.0, -7.6875)	(-0.002181661564992912, 0.003272492347489368, -0.001090830782496456)	(0.125, -20.25, 23.125)	(0.96502685546875, -0.19085693359375, 0.17987060546875, -0.0010986328125)	(0.02, 0.0, 0.01)	(-3.4, -3.61, 8.45)	(1693385808.110846)
(27)	(-3.37, -3.6, 8.47)	(-27.875, -2.0, -7.6875)	(-0.008726646259971648, 0.006544984694978736, 0.0)	(0.125, -20.25, 23.125)	(0.96502685546875, -0.19085693359375, 0.17987060546875, -0.0010986328125)	(0.0, 0.0, 0.0)	(-3.4, -3.61, 8.45)	(1693385808.1362152)
(27)	(-3.35, -3.61, 8.46)	(-27.0625, -2.6875, -8.5)	(-0.00545415391248228, 0.007635815477475192, 0.001090830782496456)	(0.125, -20.25, 23.125)	(0.9649658203125, -0.19085693359375, 0.179931640625, -0.0010986328125)	(0.05, 0.04, -0.01)	(-3.4, -3.61, 8.45)	(1693385808.1638198)
(27)	(-3.38, -3.62, 8.49)	(-27.0625, -2.6875, -8.5)	(0.002181661564992912, 0.006544984694978736, -0.003272492347489368)	(0.125, -20.25, 23.125)	(0.9649658203125, -0.19085693359375, 0.179931640625, -0.0010986328125)	(0.01, 0.0, 0.06)	(-3.4, -3.61, 8.45)	(1693385808.1890955)
(27)	(-3.37, -3.61, 8.51)	(-27.5, -2.0, -8.1875)	(-0.003272492347489368, 0.007635815477475192, -0.007635815477475192)	(0.125, -20.25, 23.125)	(0.9649658203125, -0.19085693359375, 0.179931640625, -0.00115966796875)	(0.01, 0.0, 0.02)	(-3.4, -3.61, 8.45)	(1693385808.218066)
(27)	(-3.38, -3.6, 8.47)	(-27.5, -2.0, -8.1875)	(-0.019634954084936207, 0.001090830782496456, 0.004363323129985824)	(0.125, -20.25, 23.125)	(0.9649658203125, -0.19110107421875, 0.179931640625, -0.0010986328125)	(0.02, 0.0, 0.04)	(-3.4, -3.62, 8.45)	(1693385808.2471979)
(-100)	(-3.35, -3.5700000000000003, 8.46)	(-27.0625, -2.6875, -9.25)	(-0.007635815477475192, 0.00545415391248228, -0.006544984694978736)	(0.125, -20.25, 23.125)	(0.96490478515625, -0.191162109375, 0.179931640625, -0.0010986328125)	(0.03, 0.03, 0.02)	(-3.4, -3.62, 8.45)	(1693385808.2771494)
(-100)	(-3.39, -3.59, 8.45)	(-27.875, -1.5625, -8.5)	(-0.00545415391248228, 0.001090830782496456, 0.003272492347489368)	(0.125, -20.25, 23.125)	(0.96490478515625, -0.191162109375, 0.179931640625, -0.0010986328125)	(0.03, 0.02, 0.03)	(-3.4, -3.62, 8.45)	(1693385808.307146)
(-100)	(-3.39, -3.62, 8.48)	(-27.875, -1.5625, -8.5)	(0.008726646259971648, 0.004363323129985824, -0.007635815477475192)	(0.125, -20.25, 23.125)	(0.96490478515625, -0.191162109375, 0.179931640625, -0.0010986328125)	(0.0, 0.01, 0.04)	(-3.4, -3.62, 8.45)	(1693385808.3329113)
(-100)	(-3.4, -3.59, 8.47)	(-27.0625, -2.375, -8.5)	(-0.003272492347489368, 0.0, 0.003272492347489368)	(0.125, -20.25, 23.125)	(0.96490478515625, -0.191162109375, 0.179931640625, -0.0010986328125)	(0.01, 0.03, 0.01)	(-3.4, -3.62, 8.45)	(1693385808.3596795)
(-100)	(-3.37, -3.58, 8.46)	(-27.0625, -2.375, -8.5)	(0.0, -0.001090830782496456, -0.001090830782496456)	(0.125, -20.25, 23.125)	(0.96490478515625, -0.191162109375, 0.179931640625, -0.0010986328125)	(0.02, 0.01, 0.03)	(-3.4, -3.62, 8.45)	(1693385808.3860528)
(-100)	(-3.37, -3.6, 8.47)	(-27.875, -2.6875, -9.25)	(0.003272492347489368, 0.009817477042468103, -0.004363323129985824)	(0.125, -20.25, 23.125)	(0.96490478515625, -0.191162109375, 0.179931640625, -0.0010986328125)	(0.01, 0.01, 0.01)	(-3.4, -3.62, 8.45)	(1693385808.4128017)
(28)	(-3.39, -3.6, 8.47)	(-27.875, -2.6875, -9.25)	(-0.001090830782496456, 0.004363323129985824, 0.004363323129985824)	(0.125, -20.25, 23.125)	(0.96490478515625, -0.191162109375, 0.179931640625, -0.0010986328125)	(0.02, 0.02, 0.03)	(-3.4, -3.62, 8.45)	(1693385808.4403439)
(-100)	(-3.36, -3.61, 8.49)	(-27.0625, -2.375, -8.5)	(0.007635815477475192, 0.014180800172453928, -0.002181661564992912)	(0.125, -20.25, 23.125)	(0.96490478515625, -0.191162109375, 0.1800537109375, -0.0010986328125)	(0.02, 0.0, 0.0)	(-3.4, -3.62, 8.45)	(1693385808.4695985)
(-100)	(-3.38, -3.58, 8.49)	(-27.0625, -2.375, -8.5)	(0.006544984694978736, 0.003272492347489368, 0.003272492347489368)	(0.125, -20.25, 23.125)	(0.96490478515625, -0.19110107421875, 0.1800537109375, -0.0010986328125)	(0.03, -0.01, 0.01)	(-3.4, -3.62, 8.45)	(1693385808.499451)
(-100)	(-3.39, -3.62, 8.48)	(-26.375, -1.25, -7.6875)	(0.00545415391248228, 0.001090830782496456, 0.004363323129985824)	(0.125, -20.25, 23.125)	(0.96490478515625, -0.19110107421875, 0.18011474609375, -0.00115966796875)	(0.04, 0.0, 0.01)	(-3.4, -3.62, 8.45)	(1693385808.5289428)
