Temp (c), Acc
(-100)	(0.06, 0.19, 9.42)	(-16.25, -91.375, 22.25)	(-0.002181661564992912, 0.0, 0.001090830782496456)	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	(2,	0,	0,	0)	(1700331155.1019256)	(
(28)	(0.05, 0.18, 9.46)	(-16.25, -91.375, 22.25)	(-0.001090830782496456, -0.002181661564992912, 0.0)	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	(0.0, 0.0, 9.8)	(0,	0,	0,	0)	(1700331155.1421638)	(
(28)	(0.03, 0.15, 9.44)	(-16.25, -91.375, 22.25)	(-0.002181661564992912, -0.001090830782496456, 0.002181661564992912)	(0.0, 0.0, 0.0)	(1.0, 0.0, 0.0, 0.0)	(0.04, 0.2, -0.34)	(0.0, 0.0, 9.8)	(0,	0,	0,	0)	(1700331155.1791825)	(
(-100)	(0.04, 0.19, 9.43)	(-15.1875, -91.75, 22.25)	(-0.001090830782496456, 0.003272492347489368, -0.002181661564992912)	(0.0, 0.25, -1.125)	(0.99993896484375, 0.00250244140625, -0.0025634765625, 0.0)	(-0.02, 0.0, -0.37)	(0.05, 0.2, 9.8)	(2,	0,	0,	0)	(1700331155.2078183)	(
(-100)	(0.05, 0.17, 9.48)	(-15.1875, -91.75, 22.25)	(0.001090830782496456, -0.00545415391248228, 0.0)	(360.0, 0.25, -1.125)	(0.99993896484375, 0.01031494140625, -0.0025634765625, 0.0)	(0.0, -0.03, -0.32)	(0.05, 0.2, 9.8)	(0,	0,	0,	0)	(1700331155.2376313)	(
(-100)	(0.04, 0.2, 9.44)	(-15.5625, -91.375, 22.25)	(0.0, -0.001090830782496456, 0.0)	(0.0, 0.25, -1.125)	(0.99993896484375, 0.01031494140625, -0.0025634765625, 0.0)	(0.0, -0.01, -0.36)	(0.05, 0.2, 9.8)	(0,	0,	0,	0)	(1700331155.2668881)	(
(-100)	(0.05, 0.19, 9.48)	(-14.5, -91.5, 23.75)	(-0.003272492347489368, 0.001090830782496456, -0.002181661564992912)	(360.0, 0.25, -1.125)	(0.99993896484375, 0.01031494140625, -0.0025634765625, 0.0)	(0.02, 0.0, -0.35000000000000003)	(0.05, 0.2, 9.8)	(0,	0,	0,	0)	(1700331155.3018472)	(
(-100)	(0.04, 0.18, 9.46)	(-14.5, -91.5, 23.75)	(0.001090830782496456, -0.003272492347489368, -0.001090830782496456)	(360.0, 0.25, -1.125)	(0.99993896484375, 0.01031494140625, -0.0025634765625, 0.0)	(0.0, -0.03, -0.32)	(0.05, 0.2, 9.8)	(2,	0,	0,	0)	(1700331155.3303273)	(
(-100)	(0.04, 0.18, 9.450000000000001)	(-15.1875, -91.5, 23.375)	(0.0, -0.002181661564992912, 0.0)	(360.0, 0.25, -1.125)	(0.99993896484375, 0.01031494140625, -0.0025634765625, 0.0)	(0.0, -0.02, -0.36)	(0.05, 0.2, 9.8)	(2,	0,	0,	0)	(1700331155.3623707)	(
(-100)	(0.03, 0.21, 9.44)	(-15.1875, -91.5, 23.375)	(-0.002181661564992912, 0.0, -0.001090830782496456)	(None, None, None)	(0.99993896484375, 0.01031494140625, -0.0025634765625, 0.0)	(-0.02, -0.01, -0.34)	(0.05, 0.2, 9.8)	(2,	0,	0,	0)	(1700331155.3909838)	(
