Temp (c), Acc
(-98)	(0.0, -0.29, -9.88)	(44.75, 17.75, 40.6875)	(0.0, 0.00545415391248228, -0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.016845703125, -0.99365234375, -0.11151123046875, 0.0)	(0.01, 0.0, -0.05)	(0.03, -0.32, -9.8)	(1696697385.7056365)
(-98)	(0.01, -0.31, -9.83)	(44.75, 17.75, 40.6875)	(-0.002181661564992912, 0.003272492347489368, -0.002181661564992912)	(167.1875, 0.1875, 178.0625)	(0.016845703125, -0.99365234375, -0.11151123046875, 0.0)	(0.02, -0.03, -0.01)	(0.03, -0.32, -9.8)	(1696697385.7309961)
(-98)	(0.06, -0.32, -9.82)	(44.75, 18.5, 40.25)	(0.001090830782496456, -0.003272492347489368, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.016845703125, -0.99365234375, -0.11151123046875, 0.0)	(-0.01, 0.02, -0.04)	(0.03, -0.32, -9.8)	(1696697385.7556245)
(-98)	(0.04, -0.3, -9.85)	(44.75, 18.5, 40.25)	(0.0, 0.0, -0.002181661564992912)	(167.1875, 0.1875, 178.0625)	(0.016845703125, -0.99365234375, -0.11151123046875, 0.0)	(0.02, 0.0, -0.05)	(0.03, -0.32, -9.8)	(1696697385.7816877)
(-98)	(0.02, -0.32, -9.86)	(45.375, 18.5, 39.875)	(0.0, 0.004363323129985824, 0.0)	(167.1875, 0.1875, 178.0625)	(0.016845703125, -0.99365234375, -0.11151123046875, 0.0)	(0.02, 0.05, -0.1)	(0.03, -0.32, -9.8)	(1696697385.8059921)
(-98)	(0.02, -0.27, -9.84)	(45.375, 18.5, 39.875)	(0.001090830782496456, -0.003272492347489368, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.016845703125, -0.99365234375, -0.11151123046875, 0.0)	(-0.01, 0.0, -0.04)	(0.03, -0.32, -9.8)	(1696697385.8311806)
(-98)	(0.03, -0.31, -9.85)	(45.75, 17.375, 41.0625)	(0.001090830782496456, 0.0, -0.002181661564992912)	(167.1875, 0.1875, 178.0625)	(0.016845703125, -0.99365234375, -0.11151123046875, 0.0)	(0.0, 0.01, -0.04)	(0.03, -0.32, -9.8)	(1696697385.8556476)
(-98)	(0.04, -0.35000000000000003, -9.81)	(45.75, 17.375, 41.0625)	(0.0, 0.0, 0.0)	(167.1875, 0.1875, 178.0625)	(0.016845703125, -0.99365234375, -0.11151123046875, 0.0)	(-0.01, 0.08, -0.07)	(0.03, -0.32, -9.8)	(1696697385.8817003)
(-98)	(0.03, -0.33, -9.83)	(46.1875, 18.0625, 40.6875)	(0.0, 0.0, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.03, 0.02, -0.07)	(0.03, -0.32, -9.8)	(1696697385.9058547)
(-98)	(0.06, -0.27, -9.870000000000001)	(46.1875, 18.0625, 40.6875)	(0.001090830782496456, 0.0, 0.0)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.02, -0.04, -0.01)	(0.03, -0.32, -9.8)	(1696697385.930993)
(-98)	(0.06, -0.29, -9.9)	(45.75, 17.75, 39.5)	(-0.002181661564992912, 0.001090830782496456, 0.0)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.0, 0.1, -0.09)	(0.03, -0.32, -9.8)	(1696697385.9565332)
(-98)	(0.01, -0.29, -9.82)	(45.75, 17.75, 39.5)	(0.002181661564992912, 0.0, -0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.05, 0.0, 0.01)	(0.03, -0.32, -9.8)	(1696697385.9823225)
(-98)	(0.0, -0.34, -9.9)	(47.25, 18.0625, 41.0625)	(0.0, -0.002181661564992912, 0.0)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.0, 0.0, -0.06)	(0.03, -0.32, -9.8)	(1696697386.0062573)
(-98)	(0.05, -0.29, -9.82)	(47.25, 18.0625, 41.0625)	(0.0, 0.001090830782496456, 0.0)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.0, 0.09, -0.07)	(0.03, -0.32, -9.8)	(1696697386.0300672)
(30)	(0.05, -0.28, -9.89)	(45.75, 17.75, 39.875)	(0.0, -0.001090830782496456, 0.0)	(None, None, None)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.02, 0.04, -0.05)	(0.03, -0.32, -9.8)	(1696697386.0548756)
(-98)	(0.06, -0.32, -9.790000000000001)	(45.75, 17.75, 39.875)	(0.002181661564992912, 0.0, -0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.01, 0.03, -0.04)	(0.03, -0.32, -9.8)	(1696697386.0781517)
(30)	(0.02, -0.31, -9.9)	(45.75, 18.0625, 39.875)	(0.0, -0.001090830782496456, 0.0)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.0, 0.02, -0.02)	(0.03, -0.32, -9.8)	(1696697386.105353)
(-98)	(0.09, -0.35000000000000003, -9.81)	(45.75, 18.0625, 39.875)	(0.0, 0.001090830782496456, 0.0)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.01, 0.0, -0.09)	(0.03, -0.32, -9.8)	(1696697386.1283844)
(30)	(0.04, -0.33, -9.88)	(44.375, 18.5, 39.875)	(0.0, 0.001090830782496456, 0.002181661564992912)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.03, -0.03, -0.02)	(0.03, -0.32, -9.8)	(1696697386.1555555)
(-98)	(0.03, -0.27, -9.86)	(44.375, 18.5, 39.875)	(-0.001090830782496456, -0.001090830782496456, -0.002181661564992912)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.02, 0.0, -0.02)	(0.03, -0.32, -9.8)	(1696697386.1806808)
(30)	(0.04, -0.27, -9.85)	(45.75, 18.0625, 40.6875)	(-0.002181661564992912, 0.002181661564992912, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.01, 0.04, -0.07)	(0.03, -0.32, -9.8)	(1696697386.2065167)
(-98)	(0.03, -0.31, -9.85)	(45.75, 18.0625, 40.6875)	(-0.001090830782496456, 0.002181661564992912, 0.0)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.01, 0.0, -0.06)	(0.03, -0.32, -9.8)	(1696697386.23057)
(30)	(0.03, -0.28, -9.88)	(46.875, 17.75, 40.6875)	(0.0, 0.0, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.03, 0.0, -0.04)	(0.03, -0.32, -9.8)	(1696697386.2567005)
(-98)	(0.03, -0.25, -9.86)	(46.875, 17.75, 40.6875)	(0.0, 0.0, -0.004363323129985824)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.0, 0.03, -0.04)	(0.03, -0.32, -9.8)	(1696697386.2820096)
(-98)	(0.02, -0.32, -9.86)	(46.875, 18.0625, 40.25)	(-0.002181661564992912, -0.003272492347489368, 0.002181661564992912)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.01, 0.01, -0.09)	(0.03, -0.32, -9.8)	(1696697386.3072824)
(-98)	(0.04, -0.28, -9.870000000000001)	(46.875, 18.0625, 40.25)	(0.001090830782496456, -0.003272492347489368, 0.0)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.01, -0.03, -0.01)	(0.03, -0.32, -9.8)	(1696697386.3360112)
(-98)	(0.03, -0.28, -9.85)	(45.75, 17.75, 39.5)	(0.001090830782496456, 0.0, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.01, 0.0, -0.05)	(0.03, -0.32, -9.8)	(1696697386.3635747)
(-98)	(0.03, -0.31, -9.84)	(46.5625, 17.375, 41.0625)	(0.002181661564992912, -0.001090830782496456, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.01, 0.07, -0.03)	(0.03, -0.32, -9.8)	(1696697386.38793)
(30)	(0.03, -0.33, -9.84)	(46.5625, 17.375, 41.0625)	(0.0, -0.001090830782496456, -0.002181661564992912)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.0, 0.01, -0.03)	(0.03, -0.32, -9.8)	(1696697386.416016)
(-98)	(0.05, -0.34, -9.85)	(46.5625, 17.75, 39.875)	(0.0, 0.001090830782496456, -0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.01, 0.03, -0.02)	(0.03, -0.32, -9.8)	(1696697386.4433312)
(-98)	(0.07, -0.3, -9.83)	(46.5625, 17.75, 39.875)	(0.002181661564992912, 0.001090830782496456, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.01, -0.03, -0.01)	(0.03, -0.32, -9.8)	(1696697386.468851)
(30)	(0.03, -0.31, -9.84)	(46.1875, 17.75, 39.875)	(0.001090830782496456, 0.0, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.02, 0.02, -0.06)	(0.03, -0.32, -9.8)	(1696697386.4964213)
(-98)	(0.03, -0.27, -9.85)	(46.1875, 17.75, 39.875)	(0.0, -0.003272492347489368, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.02, -0.01, -0.06)	(0.03, -0.32, -9.8)	(1696697386.521099)
(30)	(0.04, -0.32, -9.84)	(45.375, 17.375, 38.25)	(0.002181661564992912, -0.001090830782496456, 0.0)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.02, 0.0, -0.05)	(0.03, -0.32, -9.8)	(1696697386.547843)
(-98)	(0.05, -0.31, -9.83)	(45.375, 17.375, 38.25)	(0.0, 0.003272492347489368, -0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.01, 0.0, -0.02)	(0.03, -0.32, -9.8)	(1696697386.573709)
(-98)	(0.02, -0.35000000000000003, -9.83)	(45.75, 17.75, 40.25)	(0.0, -0.001090830782496456, 0.0)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.04, -0.07, 0.0)	(0.03, -0.32, -9.8)	(1696697386.5989387)
(30)	(0.02, -0.27, -9.86)	(45.75, 17.75, 40.25)	(0.002181661564992912, 0.0, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.03, -0.03, -0.03)	(0.03, -0.32, -9.8)	(1696697386.6251779)
(-98)	(0.06, -0.28, -9.870000000000001)	(45.375, 17.375, 40.25)	(0.001090830782496456, 0.001090830782496456, 0.0)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.01, 0.03, -0.06)	(0.03, -0.32, -9.8)	(1696697386.649939)
(30)	(0.06, -0.33, -9.83)	(45.375, 17.375, 40.25)	(0.0, 0.0, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.02, -0.03, -0.02)	(0.03, -0.32, -9.8)	(1696697386.6762176)
(-98)	(0.01, -0.34, -9.85)	(45.375, 17.0625, 39.875)	(0.001090830782496456, 0.0, -0.002181661564992912)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.03, 0.04, -0.06)	(0.03, -0.32, -9.8)	(1696697386.702834)
(30)	(0.0, -0.29, -9.870000000000001)	(45.375, 17.0625, 39.875)	(0.0, 0.002181661564992912, -0.002181661564992912)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.02, 0.03, -0.07)	(0.03, -0.32, -9.8)	(1696697386.7268183)
(-98)	(0.05, -0.45, -9.8)	(46.1875, 17.75, 40.6875)	(0.001090830782496456, 0.0, 0.0)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.02, 0.11, -0.08)	(0.03, -0.32, -9.8)	(1696697386.754424)
(-98)	(0.08, -0.29, -9.870000000000001)	(46.1875, 17.75, 40.6875)	(-0.001090830782496456, 0.0, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.01, 0.01, -0.05)	(1.31, -0.32, -9.8)	(1696697386.7827668)
(30)	(1.35, -0.32, -9.81)	(46.1875, 17.75, 39.875)	(-0.002181661564992912, -0.001090830782496456, 0.0)	(175.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.05, -0.02, -0.06)	(0.03, -0.32, -9.8)	(1696697386.8167977)
(30)	(1.33, -0.33, -9.84)	(44.75, 17.75, 39.5)	(-0.004363323129985824, 0.002181661564992912, -0.001090830782496456)	(175.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(1.3, -0.03, -0.05)	(1.31, -0.32, -9.8)	(1696697386.849895)
(30)	(0.01, -0.28, -9.89)	(44.75, 17.75, 39.5)	(-0.003272492347489368, 0.0, 0.002181661564992912)	(175.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.01, -0.04, -0.01)	(1.31, -0.32, -9.8)	(1696697386.8827732)
(30)	(1.32, -0.34, -9.870000000000001)	(45.0625, 17.375, 40.25)	(-0.001090830782496456, 0.003272492347489368, 0.0)	(175.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(1.3, -0.05, -0.03)	(1.31, -0.32, -9.8)	(1696697386.9169207)
(30)	(1.35, -0.27, -9.83)	(45.75, 18.0625, 40.6875)	(-0.001090830782496456, 0.0, 0.002181661564992912)	(175.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.02, 0.05, -0.07)	(1.31, -0.32, -9.8)	(1696697386.9496949)
(30)	(1.34, -0.29, -9.81)	(45.75, 18.0625, 40.6875)	(0.1407171709420428, -0.003272492347489368, -0.001090830782496456)	(175.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.03, -0.01, -0.02)	(1.31, -0.32, -9.8)	(1696697386.9837437)
(30)	(1.33, -0.28, -9.870000000000001)	(45.375, 17.75, 39.875)	(-0.001090830782496456, -0.001090830782496456, 0.001090830782496456)	(175.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.02, -0.03, -0.05)	(1.31, -0.32, -9.8)	(1696697387.0183537)
(30)	(1.33, -0.28, -9.85)	(46.1875, 18.875, 39.5)	(0.14180800172453928, 0.002181661564992912, 0.0)	(175.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(1.28, -0.02, -0.06)	(1.31, -0.32, -9.8)	(1696697387.0524964)
(31)	(1.32, -0.35000000000000003, -9.84)	(46.1875, 18.875, 39.5)	(-0.001090830782496456, 0.0, 0.002181661564992912)	(175.1875, 0.1875, 178.0625)	(0.02459716796875, -0.99365234375, -0.11151123046875, 0.0)	(1.29, 0.03, -0.04)	(1.31, -0.32, -9.8)	(1696697387.0856192)
(31)	(1.32, -0.36, -9.84)	(46.1875, 18.5, 40.6875)	(-0.002181661564992912, -0.002181661564992912, 0.001090830782496456)	(175.1875, 0.1875, 178.0625)	(0.02459716796875, -0.99365234375, -0.11151123046875, 0.0)	(0.01, 0.09, -0.06)	(1.31, -0.32, -9.8)	(1696697387.1204803)
(31)	(1.28, -0.33, -9.85)	(46.1875, 18.0625, 39.875)	(-0.001090830782496456, -0.002181661564992912, 0.0)	(175.1875, 0.1875, 178.0625)	(0.02459716796875, -0.99365234375, -0.11151123046875, 0.0)	(1.3, 0.03, -0.06)	(1.31, -0.32, -9.8)	(1696697387.156314)
(31)	(1.28, -0.43, -9.84)	(46.1875, 18.0625, 39.875)	(-0.003272492347489368, -0.002181661564992912, 0.0)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.02, 0.08, -0.07)	(0.03, -0.32, -9.8)	(1696697387.1863668)
(31)	(0.05, -0.32, -9.86)	(45.75, 17.75, 41.0625)	(-0.002181661564992912, -0.001090830782496456, 0.0)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.02, 0.0, -0.02)	(0.03, -0.32, -9.8)	(1696697387.2129912)
(31)	(0.06, -0.29, -9.84)	(45.75, 17.375, 39.5)	(0.0, 0.0, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.01, 0.02, -0.05)	(0.03, -0.32, -9.8)	(1696697387.239115)
(31)	(0.03, -0.22, -9.870000000000001)	(45.75, 17.375, 39.5)	(0.001090830782496456, -0.002181661564992912, -0.002181661564992912)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.01, 0.01, -0.03)	(0.03, -0.32, -9.8)	(1696697387.2676303)
(31)	(0.03, -0.36, -9.82)	(46.875, 18.0625, 40.6875)	(0.0, 0.0, -0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.02, 0.02, -0.05)	(0.03, -0.32, -9.8)	(1696697387.2945948)
(31)	(0.04, -0.36, -9.83)	(46.875, 18.0625, 40.6875)	(0.0, -0.001090830782496456, -0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(0.04, 0.04, -0.04)	(0.03, -0.32, -9.8)	(1696697387.3205466)
(31)	(0.02, -0.33, -9.86)	(45.75, 17.375, 41.5)	(0.0, 0.0, -0.002181661564992912)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.01, 0.06, -0.06)	(0.03, -0.32, -9.8)	(1696697387.3486214)
(31)	(0.07, -0.32, -9.86)	(45.75, 17.375, 41.5)	(0.0, -0.003272492347489368, 0.001090830782496456)	(167.1875, 0.1875, 178.0625)	(0.01678466796875, -0.99365234375, -0.11151123046875, 0.0)	(-0.01, 0.04, -0.04)	(0.03, -0.32, -9.8)	(1696697387.3735654)
