Temp (c), Acc
(26)	(0.0, 0.2, 9.41)	(-31.0625, -87.375, 40.5625)	(0.0, 0.001090830782496456, 0.0)	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	(0,	0,	0,	0)	(1700352225.39357)	(
(26)	(-0.01, 0.21, 9.44)	(-31.0625, -87.375, 40.5625)	(0.0, -0.002181661564992912, -0.002181661564992912)	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	(0.0, 0.0, 9.8)	(0,	0,	0,	0)	(1700352225.4297247)	(
(26)	(0.01, 0.2, 9.44)	(-31.0625, -87.375, 40.5625)	(0.0, -0.003272492347489368, -0.002181661564992912)	(0.0, 0.0, 0.0)	(1.0, 0.0, 0.0, 0.0)	(0.0, 0.19, -0.33)	(0.0, 0.0, 9.8)	(0,	0,	0,	0)	(1700352225.4616258)	(
(26)	(-0.02, 0.21, 9.450000000000001)	(-23.5, -87.375, 40.6875)	(-0.002181661564992912, 0.0, -0.001090830782496456)	(8.0, 0.0, 0.0)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(1.28, -0.01, -0.37)	(1.28, 0.21, 9.8)	(0,	0,	0,	0)	(1700352225.499068)	(
(26)	(0.0, 0.19, 9.43)	(-23.5, -87.375, 40.6875)	(-0.002181661564992912, -0.001090830782496456, -0.002181661564992912)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(1.28, 0.0, -0.35000000000000003)	(1.28, 0.21, 9.8)	(0,	0,	0,	0)	(1700352225.5383496)	(
(26)	(-0.01, 0.19, 9.46)	(-32.25, -87.75, 41.375)	(0.1407171709420428, -0.002181661564992912, -0.002181661564992912)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(1.28, 0.0, -0.35000000000000003)	(1.28, 0.21, 9.8)	(0,	0,	0,	0)	(1700352225.576559)	(
(26)	(1.28, 0.22, 9.41)	(-31.875, -85.875, 41.0625)	(-0.001090830782496456, -0.002181661564992912, -0.001090830782496456)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(1.29, 0.0, -0.34)	(1.28, 0.21, 9.8)	(0,	0,	0,	0)	(1700352225.6145952)	(
(26)	(1.28, 0.2, 9.450000000000001)	(-31.0625, -86.6875, 41.75)	(-0.002181661564992912, -0.002181661564992912, -0.002181661564992912)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(1.29, -0.01, -0.37)	(1.28, 0.21, 9.8)	(2,	0,	0,	0)	(1700352225.6541893)	(
(26)	(1.28, 0.2, 9.44)	(-30.75, -87.0, 41.375)	(0.003272492347489368, -0.002181661564992912, 0.0)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(0.0, 0.0, -0.37)	(0.0, 0.21, 9.8)	(0,	0,	0,	0)	(1700352225.6958447)	(
(26)	(-0.01, 0.2, 9.46)	(-30.75, -87.0, 41.375)	(-0.002181661564992912, 0.001090830782496456, -0.002181661564992912)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(0.01, 0.0, -0.35000000000000003)	(0.0, 0.21, 9.8)	(0,	0,	0,	0)	(1700352225.7395747)	(
(26)	(0.02, 0.2, 9.42)	(-31.875, -86.6875, 42.25)	(0.13962634015954636, 0.0, -0.003272492347489368)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(1.28, 0.0, -0.33)	(1.28, 0.21, 9.8)	(0,	0,	0,	0)	(1700352225.7822845)	(
(26)	(0.01, 0.18, 9.42)	(-31.875, -86.25, 41.375)	(-0.002181661564992912, -0.001090830782496456, 0.002181661564992912)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(0.01, 0.0, -0.35000000000000003)	(1.28, 0.21, 9.8)	(0,	0,	0,	0)	(1700352225.832381)	(
(26)	(0.0, 0.21, 9.43)	(-31.0625, -87.0, 42.25)	(-0.001090830782496456, -0.001090830782496456, 0.001090830782496456)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(0.01, 0.01, -0.33)	(0.0, 0.21, 9.8)	(0,	0,	0,	0)	(1700352225.8775904)	(
(26)	(0.0, 0.21, 9.42)	(-31.0625, -86.25, 40.25)	(-0.002181661564992912, 0.0, 0.001090830782496456)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(None, None, None)	(0.0, 0.21, 9.8)	(0,	0,	0,	0)	(1700352225.9038646)	(
(26)	(-0.01, 0.22, 9.47)	(-30.75, -86.25, 41.375)	(-0.001090830782496456, 0.0, 0.0)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(-0.01, 0.0, -0.34)	(0.0, 0.21, 9.8)	(2,	0,	0,	0)	(1700352225.9319592)	(
(26)	(0.0, 0.2, 9.450000000000001)	(-30.75, -86.25, 41.375)	(0.0, -0.003272492347489368, -0.002181661564992912)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(0.01, 0.0, -0.37)	(0.0, 0.21, 9.8)	(2,	0,	0,	0)	(1700352225.9618762)	(
(26)	(-0.01, 0.21, 9.450000000000001)	(-31.875, -87.375, 41.0625)	(-0.001090830782496456, -0.004363323129985824, -0.001090830782496456)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(0.0, 0.0, -0.36)	(0.0, 0.21, 9.8)	(2,	0,	0,	0)	(1700352225.9914684)	(
(26)	(0.0, 0.17, 9.44)	(-31.875, -87.375, 41.0625)	(-0.001090830782496456, -0.001090830782496456, -0.003272492347489368)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(0.0, 0.0, -0.36)	(0.0, 0.21, 9.8)	(2,	0,	0,	0)	(1700352226.0198252)	(
(26)	(0.0, 0.21, 9.43)	(-30.75, -86.6875, 41.0625)	(0.001090830782496456, -0.002181661564992912, 0.0)	(360.0, 0.0, -1.1875)	(0.99993896484375, 0.0107421875, 0.00030517578125, 0.0)	(0.0, -0.01, -0.36)	(0.0, 0.21, 9.8)	(2,	0,	0,	0)	(1700352226.0503924)	(
