Temp (c), Acc
(28)	(0.0, 0.27, 9.46)	(-30.375, -85.25, 41.0625)	(-0.001090830782496456, 0.0, 0.001090830782496456)	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	(0,	0,	0,	0)	(1700354350.717928)	(
(28)	(-0.01, 0.25, 9.450000000000001)	(-30.375, -85.25, 41.0625)	(-0.002181661564992912, -0.001090830782496456, 0.0)	(0.0, 0.0, 0.0)	(1.0, 0.0, 0.0, 0.0)	(-0.03, 0.25, -0.33)	(0.0, 0.0, 9.8)	(0,	0,	0,	0)	(1700354350.7758918)	(
(28)	(0.0, 0.27, 9.43)	(-30.75, -85.0, 42.25)	(-0.001090830782496456, -0.001090830782496456, 0.001090830782496456)	(360.0, 0.0, -1.625)	(0.9998779296875, 0.014404296875, 0.00042724609375, 0.0)	(0.0, 0.0, -0.35000000000000003)	(0.0, 0.28, 9.8)	(0,	0,	0,	0)	(1700354350.8305302)	(
(28)	(-0.01, 0.26, 9.450000000000001)	(-30.0625, -86.375, 41.5)	(0.0, -0.003272492347489368, -0.001090830782496456)	(360.0, 0.0, -1.625)	(0.9998779296875, 0.014404296875, 0.00042724609375, 0.0)	(0.0, -0.01, -0.35000000000000003)	(0.0, 0.28, 9.8)	(0,	0,	0,	0)	(1700354350.885457)	(
(28)	(-0.01, 0.25, 9.450000000000001)	(-30.75, -86.0625, 42.25)	(-0.001090830782496456, -0.002181661564992912, -0.002181661564992912)	(360.0, 0.0, -1.625)	(0.9998779296875, 0.014404296875, 0.00042724609375, 0.0)	(1.29, -0.02, -0.35000000000000003)	(0.0, 0.28, 9.8)	(0,	0,	0,	0)	(1700354350.9428608)	(
(28)	(0.0, 0.29, 9.450000000000001)	(-30.75, -85.25, 42.6875)	(-0.001090830782496456, -0.003272492347489368, -0.001090830782496456)	(360.0, 0.0, -1.625)	(0.9998779296875, 0.014404296875, 0.00042724609375, 0.0)	(0.0, 0.0, -0.33)	(0.0, 0.28, 9.8)	(0,	0,	0,	0)	(1700354350.9946067)	(
(28)	(0.0, 0.26, 9.450000000000001)	(-30.75, -86.75, 42.25)	(-0.002181661564992912, 0.001090830782496456, 0.0)	(360.0, 0.0, -1.625)	(0.9998779296875, 0.014404296875, 0.00042724609375, 0.0)	(0.02, 0.0, -0.37)	(0.0, 0.28, 9.8)	(0,	0,	0,	0)	(1700354351.0584228)	(
(28)	(0.0, 0.27, 9.46)	(-22.375, -86.0625, 42.6875)	(0.0, 0.002181661564992912, -0.002181661564992912)	(360.0, 0.0, -1.625)	(0.9998779296875, 0.014404296875, 0.00042724609375, 0.0)	(0.01, -0.01, -0.35000000000000003)	(0.0, 0.28, 9.8)	(0,	0,	0,	0)	(1700354351.1229305)	(
(28)	(0.0, 0.26, 9.44)	(-30.375, -86.0625, 42.25)	(-0.003272492347489368, 0.004363323129985824, 0.0)	(360.0, 0.0, -1.625)	(0.9998779296875, 0.014404296875, 0.00042724609375, 0.0)	(0.01, 0.0, -0.38)	(0.0, 0.28, 9.8)	(0,	0,	0,	0)	(1700354351.2041807)	(
(28)	(0.0, 0.26, 9.46)	(-30.375, -85.6875, 41.875)	(0.0, -0.001090830782496456, -0.002181661564992912)	(360.0, 0.0, -1.625)	(0.9998779296875, 0.014404296875, 0.00042724609375, 0.0)	(0.01, 0.01, -0.33)	(0.0, 0.28, 9.8)	(0,	0,	0,	0)	(1700354351.2789662)	(
