Temp (c), Acc
(24)	(0.03, 0.58, 9.43)	(-27.5, 13.375, -6.0625)	(-0.001090830782496456, 0.007635815477475192, -0.001090830782496456)	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	(0.0, 0.0, 0.0)	(0,	0,	0,	0)	(1700359148.7470484)	(
(24)	(-0.06, 0.54, 9.44)	(-27.5, 13.375, -6.0625)	(-0.001090830782496456, 0.0, -0.002181661564992912)	(0.0, 0.0, 0.0)	(1.0, 0.0, 0.0, 0.0)	(-0.1, 0.52, -0.34)	(0.0, 0.0, 9.8)	(0,	0,	0,	0)	(1700359148.7983744)	(
(24)	(-0.06, 0.56, 9.43)	(-27.0625, 14.375, -6.0625)	(-0.001090830782496456, -0.004363323129985824, -0.004363323129985824)	(360.0, -0.4375, -3.1875)	(0.99957275390625, 0.02825927734375, 0.00384521484375, 0.0)	(0.05, 0.01, -0.33)	(-0.07, 0.55, 9.790000000000001)	(0,	0,	0,	0)	(1700359148.846654)	(
(24)	(0.01, 0.56, 9.44)	(-27.5, 13.375, -4.1875)	(0.001090830782496456, -0.006544984694978736, 0.0)	(359.9375, -0.375, -3.1875)	(0.99957275390625, 0.02825927734375, 0.0037841796875, 0.0)	(0.12, 0.0, -0.37)	(-0.07, 0.55, 9.790000000000001)	(0,	0,	0,	0)	(1700359148.8979414)	(
(24)	(0.04, 0.51, 9.44)	(-27.5, 13.75, -4.5625)	(0.0, -0.001090830782496456, 0.0)	(359.9375, -0.375, -3.1875)	(0.99957275390625, 0.02825927734375, 0.00372314453125, 0.0)	(0.12, -0.04, -0.35000000000000003)	(-0.07, 0.55, 9.790000000000001)	(0,	0,	0,	0)	(1700359148.946219)	(
(24)	(0.04, 0.53, 9.44)	(-28.1875, 14.0625, -4.875)	(-0.001090830782496456, 0.0, 0.0)	(359.9375, -0.375, -3.1875)	(0.99957275390625, 0.02825927734375, 0.00360107421875, 0.0)	(0.1, -0.07, -0.32)	(-0.07, 0.55, 9.790000000000001)	(0,	0,	0,	0)	(1700359148.9936123)	(
(24)	(0.0, 0.48, 9.42)	(-27.75, 13.75, -6.5)	(-0.001090830782496456, 0.001090830782496456, 0.0)	(359.9375, -0.375, -3.1875)	(0.99957275390625, 0.0281982421875, 0.0035400390625, 0.0)	(0.05, -0.05, -0.34)	(-0.06, 0.55, 9.790000000000001)	(0,	0,	0,	0)	(1700359149.0446568)	(
(24)	(0.0, 0.46, 9.43)	(-27.75, 13.375, -6.5)	(-0.001090830782496456, 0.003272492347489368, -0.003272492347489368)	(359.9375, -0.375, -3.1875)	(0.99957275390625, 0.0281982421875, 0.00347900390625, 0.0)	(0.07, -0.05, -0.34)	(-0.06, 0.55, 9.790000000000001)	(0,	0,	0,	0)	(1700359149.099445)	(
(24)	(0.0, 0.5, 9.41)	(-27.5, 14.0625, -5.75)	(0.001090830782496456, -0.003272492347489368, 0.002181661564992912)	(359.9375, -0.375, -3.1875)	(0.99957275390625, 0.02813720703125, 0.00341796875, 0.0)	(0.07, -0.06, -0.33)	(-0.06, 0.55, 9.790000000000001)	(0,	0,	0,	0)	(1700359149.1535344)	(
(24)	(0.01, 0.54, 9.450000000000001)	(-28.1875, 13.375, -4.875)	(0.0, 0.001090830782496456, -0.001090830782496456)	(359.9375, -0.375, -3.1875)	(0.99957275390625, 0.02813720703125, 0.00341796875, 0.0)	(0.09, 0.0, -0.34)	(-0.06, 0.55, 9.790000000000001)	(0,	0,	0,	0)	(1700359149.203972)	(
(24)	(0.04, 0.54, 9.42)	(-26.75, 13.75, -5.75)	(-0.001090830782496456, 0.001090830782496456, 0.0)	(359.9375, -0.375, -3.1875)	(0.99957275390625, 0.0281982421875, 0.0032958984375, 0.0)	(0.09, 0.04, -0.35000000000000003)	(-0.06, 0.55, 9.790000000000001)	(0,	0,	0,	0)	(1700359149.2601466)	(
(24)	(-0.01, 0.54, 9.450000000000001)	(-27.75, 14.0625, -6.5)	(-0.002181661564992912, 0.0, -0.002181661564992912)	(359.9375, -0.3125, -3.1875)	(0.99957275390625, 0.0281982421875, 0.00323486328125, 0.0)	(0.04, -0.01, -0.34)	(-0.06, 0.55, 9.790000000000001)	(0,	0,	0,	0)	(1700359149.3140407)	(
(24)	(-0.06, 0.53, 9.46)	(-27.0625, 14.0625, -4.875)	(0.0, 0.001090830782496456, -0.003272492347489368)	(359.9375, -0.3125, -3.1875)	(0.99957275390625, 0.0281982421875, 0.00323486328125, 0.0)	(0.03, -0.02, -0.31)	(-0.06, 0.55, 9.790000000000001)	(0,	0,	0,	0)	(1700359149.3696072)	(
(24)	(0.0, 0.55, 9.450000000000001)	(-27.75, 14.75, -4.1875)	(0.0, -0.002181661564992912, 0.0)	(359.9375, -0.3125, -3.1875)	(0.99957275390625, 0.0281982421875, 0.00323486328125, 0.0)	(0.05, -0.02, -0.35000000000000003)	(-0.06, 0.55, 9.790000000000001)	(0,	0,	0,	0)	(1700359149.4206498)	(
