False	15	216.625	0.0	1693384264.0706956
False	15	59.578125	0.0	1693384264.0708587
False	0	67.796875	0.0	1693384264.0710044
False	15	69.140625	0.0	1693384264.0723596
False	15	70.46875	0.0	1693384264.0725098
False	12	64.59375	0.0	1693384264.0726523
False	0	73.140625	0.0	1693384264.0727983
False	0	74.46875	0.0	1693384264.0730512
False	0	75.8125	0.0	1693384264.0732534
False	0	77.140625	0.0	1693384264.0734067
False	15	73.09375	0.0	1693384264.0747385
False	15	74.453125	545.5	1693384264.0749102
False	15	75.875	545.25	1693384264.0776587
False	15	77.109375	552.75	1693384264.0787072
False	0	83.828125	0.0	1693384264.079255
False	0	85.15625	0.0	1693384264.0794477
False	0	86.5	0.0	1693384264.0798464
False	15	80.234375	0.0	1693384264.0800416
False	15	81.578125	3530.5	1693384264.080208
False	15	82.921875	3521.5	1693384264.080435
False	15	84.25	3518.75	1693384264.0806193
False	15	85.5625	3518.5	1693384264.081977
False	15	86.921875	3526.0	1693384264.082165
False	15	88.25	3533.75	1693384264.0823293
False	15	89.578125	3534.25	1693384264.0825186
False	15	90.921875	3544.5	1693384264.082683
False	15	92.234375	3555.0	1693384264.0828338
False	15	93.59375	3566.25	1693384264.0829778
False	15	94.921875	3588.25	1693384264.0855207
False	15	96.25	3607.0	1693384264.085677
False	15	97.578125	3625.0	1693384264.0858767
False	15	98.90625	3650.0	1693384264.086754
False	15	100.21875	3675.0	1693384264.0869331
False	15	101.5625	3703.25	1693384264.0873399
False	15	102.921875	3732.75	1693384264.087495
False	15	104.25	3771.5	1693384264.087639
False	15	105.578125	3819.75	1693384264.090321
False	15	107.578125	0.0	1693384264.0904665
False	15	108.828125	1322.75	1693384264.090613
False	15	110.1875	1341.5	1693384264.0909803
False	15	111.46875	1358.5	1693384264.091133
False	15	112.9375	0.0	1693384264.0912838
False	15	114.3125	0.0	1693384264.0916138
False	15	115.65625	0.0	1693384264.091768
False	15	117.0625	1117.5	1693384264.0954185
False	15	118.359375	1097.0	1693384264.095575
False	15	119.78125	1085.75	1693384264.095714
False	15	121.09375	0.0	1693384264.095856
False	15	122.609375	0.0	1693384264.09599
False	15	130.40625	0.0	1693384264.096123
False	15	131.734375	0.0	1693384264.0962598
False	15	126.359375	0.0	1693384264.0963924
False	15	127.765625	1087.75	1693384264.096528
False	0	135.703125	0.0	1693384264.0966616
False	15	130.34375	1082.25	1693384264.0970914
False	15	131.703125	1068.25	1693384264.0983517
False	15	132.96875	0.0	1693384264.098493
False	15	134.21875	0.0	1693384264.0986288
False	15	135.515625	0.0	1693384264.0999286
False	15	136.359375	0.0	1693384264.100071
False	0	144.984375	0.0	1693384264.1002078
False	15	139.03125	0.0	1693384264.1003468
False	0	147.65625	0.0	1693384264.1004825
False	15	144.5	0.0	1693384264.104109
False	15	145.59375	434.0	1693384264.1042645
False	15	147.328125	427.75	1693384264.1044052
False	15	148.4375	421.5	1693384264.1045406
False	15	149.859375	413.75	1693384264.1046772
False	15	151.21875	408.0	1693384264.1048222
False	15	152.71875	399.75	1693384264.1049662
False	15	154.0625	390.75	1693384264.1051261
False	15	155.3125	384.75	1693384264.1053772
False	15	156.84375	381.5	1693384264.1067998
False	15	158.15625	381.0	1693384264.1082199
False	15	159.484375	384.5	1693384264.1083872
False	15	160.765625	384.75	1693384264.1085377
False	15	162.34375	382.0	1693384264.1086981
False	15	163.25	383.0	1693384264.1088655
False	15	164.65625	383.0	1693384264.1093402
False	15	166.28125	383.75	1693384264.1109989
False	15	167.515625	386.0	1693384264.111153
False	15	168.59375	388.75	1693384264.1112945
False	15	170.109375	392.5	1693384264.1114802
False	15	171.265625	399.25	1693384264.1128204
False	15	176.859375	0.0	1693384264.1129773
False	15	178.1875	0.0	1693384264.1166918
False	15	179.515625	0.0	1693384264.1171463
False	15	180.828125	0.0	1693384264.1173317
False	0	182.140625	0.0	1693384264.1174781
False	0	183.46875	0.0	1693384264.117618
False	0	184.796875	0.0	1693384264.1177545
False	0	186.203125	0.0	1693384264.1180968
False	0	187.546875	0.0	1693384264.1182451
False	0	188.859375	0.0	1693384264.118387
False	0	190.203125	0.0	1693384264.1185248
False	9	191.53125	0.0	1693384264.1186593
False	9	185.9375	0.0	1693384264.1187932
False	11	187.28125	1315.75	1693384264.1191227
False	0	195.53125	0.0	1693384264.1218288
False	0	196.859375	0.0	1693384264.12199
False	0	198.1875	0.0	1693384264.1221437
False	0	199.515625	0.0	1693384264.1222794
False	0	200.84375	0.0	1693384264.1224113
False	0	202.1875	0.0	1693384264.122543
