False	15	145.484375	0.0	1696700359.9735672
False	0	77.296875	0.0	1696700359.9737043
False	0	78.640625	0.0	1696700359.9749455
False	15	72.8125	0.0	1696700359.9774632
False	15	74.140625	1697.5	1696700359.9775994
False	15	75.484375	1698.0	1696700359.9777193
False	0	83.96875	0.0	1696700359.9778366
False	0	85.296875	0.0	1696700359.9779773
False	0	86.625	0.0	1696700359.978095
False	0	87.96875	0.0	1696700359.9782655
False	15	82.359375	0.0	1696700359.9785771
False	15	83.5625	1395.5	1696700359.9799027
False	15	84.859375	1372.5	1696700359.9801204
False	15	86.203125	1377.75	1696700359.9802601
False	15	87.53125	1391.5	1696700359.9806406
False	15	88.875	1395.0	1696700359.9825718
False	15	90.1875	1400.75	1696700359.982848
False	15	91.5	1399.75	1696700359.987192
False	15	92.828125	0.0	1696700359.9875329
False	15	94.171875	1433.25	1696700359.9876912
False	15	95.484375	1428.75	1696700359.9878678
False	15	96.703125	0.0	1696700359.988044
False	15	98.0	1583.25	1696700359.98818
False	15	99.328125	1594.0	1696700359.9886513
False	15	100.703125	1604.25	1696700359.9887862
False	15	101.984375	1615.0	1696700359.9889035
False	15	103.34375	1626.75	1696700359.9890213
False	15	104.625	1639.25	1696700359.9893515
False	15	105.921875	1653.0	1696700359.9894834
False	15	107.265625	1667.0	1696700359.9895997
False	15	108.578125	1684.5	1696700359.9897153
False	15	109.90625	1701.25	1696700359.989922
False	15	111.234375	1714.25	1696700359.9900408
False	15	112.5625	1732.25	1696700359.991338
False	15	113.890625	1752.25	1696700359.9915037
False	15	115.15625	1771.25	1696700359.99162
False	15	116.53125	1791.5	1696700359.995535
False	15	117.84375	1814.75	1696700359.9956803
False	15	119.15625	1837.0	1696700359.9957983
False	15	120.421875	1864.75	1696700359.9960954
False	15	121.75	1896.75	1696700359.996222
False	15	123.09375	1914.0	1696700359.9964533
False	15	124.4375	1930.25	1696700359.996574
False	0	132.984375	0.0	1696700359.9966884
False	15	127.078125	0.0	1696700359.996802
False	15	128.4375	1810.75	1696700359.9992368
False	15	129.75	1798.25	1696700360.0000067
False	10	131.0625	1794.75	1696700360.0001452
False	0	139.546875	0.0	1696700360.000268
False	15	133.6875	0.0	1696700360.0004654
